,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
1135,Bicyclist Stop,Scholars Dr North/Pangea Dr,2/3/2015,1502030037,2/3/2015,12:32 PM,,Written Warning Issued
1136,Vin Verification,UCSD Police Department,2/3/2015,1502030041,2/3/2015,1:50 PM,,Information Only
1137,Incomplete Wireless 911 Call,Pepper Canyon Hall,2/3/2015,1502030042,2/3/2015,2:03 PM,,Checks OK
1138,Fraud,The Village West Building 6,2/3/2015,2015‐0199,1/19/2015‐2/3/2015,8:00 AM‐2:21 PM,"Victim received fake/fraudulent check and deposited it into her account, loss $480.00",Report Taken
1139,Stolen Vehicle,Torrey Pines Center South,2/3/2015,1502030046,2/3/2015,3:08 PM,,Cancelled After Dispatched
1140,Hit & Run‐No Injuries,Lot 703,2/3/2015,2015‐0200,2/3/2015,11:45 AM‐1:30 PM,,Report Taken
1141,Family Disturbance,North Mesa Apartments,2/3/2015,1502030054,2/3/2015,6:16 PM,"Juvenile son having a violent episode, family requesting assistance until behavioral therapist arrives",Information Only
1142,Vandalism,Warren Lecture Hall,2/3/2015,1502030056,2/3/2015,7:48 PM,"Graffiti, unknown if old or new",Information Only
1143,Medical Aid,Potiker Lobby,2/3/2015,1502030059,2/3/2015,8:31 PM,Young adult male having a seizure,Transported To Hospital
1144,Disturbance,The Village West Building 2,2/3/2015,1502030060,2/3/2015,9:46 PM,"Report of someone screaming obscenities, unknown from where",Unable To Locate
1145,Security Alarm,Home Plate,2/3/2015,1502030061,2/3/2015,10:30 PM,,False Alarm
1146,Security Alarm,Torrey Pines Center South,2/3/2015,1502030062,2/3/2015,10:33 PM,,False Alarm
1147,Information,Gilman Dr/Russell Ln,2/3/2015,1502030063,2/3/2015,11:39 PM,Possible abandoned/lost golf cart,Information Only
1148,Security Alarm,Home Plate,2/3/2015,1502030065,2/3/2015,11:47 PM,,False Alarm
1149,Drunk Driving‐No Injuries,Torrey Pines Rd,2/15/2015,1502150004,2/15/2015,12:41 AM,"Per San Diego Police, possible drunk driver",Gone On Arrival
1150,Alcohol Contact,Porters Pub,2/15/2015,1502150006,2/15/2015,12:49 AM,,Field Interview
1151,Disturbance‐ Argument,Rupertus Ln/Gilman Dr,2/15/2015,1502150008,2/15/2015,1:04 AM,,Checks OK
1152,Alcohol Contact,The Village Building 1,2/15/2015,1502150009,2/15/2015,1:14 AM,,RSO Report Taken
1153,Disturbance,Marshall Res Halls,2/15/2015,1502150010,2/15/2015,1:13 AM,"Per Resident Advisor, adult female in lounge throwing chairs",Checks OK
1154,Noise Disturbance,Village East 1,2/15/2015,1502150015,2/15/2015,2:00 AM,,Unable To Locate
1155,Quiet Hours Contact,Village East 1,2/15/2015,1502150017,2/15/2015,2:17 AM,,Will Cooperate
1156,Disturbance‐ Party,Tioga Hall,2/15/2015,1502150019,2/15/2015,3:40 AM,,Quiet On Arrival
1157,Security Alarm,Biological Grade,2/15/2015,1502150021,2/15/2015,5:02 AM,,False Alarm
1158,Hit & Run‐No Injuries,Rupertus Ln,2/15/2015,2015‐0257,2/15/2015,9:44 AM,,Report Taken
1159,Petty Theft,Wells Fargo Hall,2/15/2015,2015‐0258,2/15/2015,8:00 AM‐9:30 AM,"Lost property, reporting party misplaced cell phone",Report Taken
1160,Security Alarm,Student Health,2/15/2015,1502150032,2/15/2015,12:32 PM,,False Alarm
1161,Suspicious Person,La Jolla Playhouse,2/15/2015,1502150033,2/15/2015,1:43 PM,,Gone On Arrival
1162,Bicyclist Stop,Voigt Dr/Matthews Ln,2/15/2015,1502150034,2/15/2015,2:28 PM,,Information Only
1163,Gas/Water/Sewer Leak,La Jolla Shores Dr,2/15/2015,1502150039,2/15/2015,5:11 PM,Water leak coming from vacant property,Information Only
1164,Welfare Check,Asante Hall,2/15/2015,1502150041,2/15/2015,5:45 PM,Sister has not heard from brother since Friday,Checks OK
1165,Noise Disturbance,South Mesa Apartments,2/15/2015,1502150043,2/15/2015,6:05 PM,Dogs barking frantically,Information Only
1166,Information,UCSD Police Department,2/15/2015,1502150044,2/15/2015,6:27 PM,Found wallet turned into lost & found,Information Only
1167,Illegal Parking,Lot 357,2/15/2015,1502150048,2/15/2015,7:01 PM,,Information Only
1168,Bicyclist Stop,Voigt Dr/Lot 702,2/15/2015,1502150052,2/15/2015,8:51 PM,,Verbal Warning Issued
1169,Alcohol Contact,Lot 705,2/15/2015,1502150053,2/15/2015,9:11 PM,Minor consuming alcohol,"Closed By Citation, Adult"
1170,Security Alarm,EBU1,2/15/2015,1502150054,2/15/2015,10:02 PM,,False Alarm
1171,Alcohol Contact,Village East 2,2/15/2015,1502150056,2/15/2015,10:46 PM,Minor consuming alcohol,"Closed By Citation, Adult"
1172,Alcohol Contact,Muir Apartments,2/15/2015,1502150057,2/15/2015,10:49 PM,,RSO Report Taken
1173,Alcohol Contact,Revelle Apartments,2/15/2015,1502150059,2/15/2015,11:21 PM,,Information Only
1174,Security Alarm,Torrey Pines Center South,2/18/2015,1502180002,2/18/2015,12:03 AM,,False Alarm
1175,Disturbance,Tioga Hall,2/18/2015,1502180003,2/18/2015,12:08 AM,,Unable To Locate
1176,Bicyclist Stop,Fussell LN/Gilman Dr,2/18/2015,1502180006,2/18/2015,1:01 AM,,Field Interview
1177,Suspicious Vehicle,Gilman Parking Structure,2/18/2015,1502180008,2/18/2015,1:29 AM,,Field Interview
1178,Suspicious Vehicle,Torrey Pines Scenic Dr/North Torrey Pines Rd,2/18/2015,1502180011,2/18/2015,2:24 AM,,Information Only
1179,Citizen Contact,East Campus Parking Structure,2/18/2015,1502180032,2/18/2015,8:49 AM,Possible paint on reporting party's vehicle,Checks OK
1180,Lost Property,Galbraith Hall,2/18/2015,1502180035,2/18/2015,9:30 AM,Report of lost wallet,Information Only
1181,Bicyclist Stop,Lot 502,2/18/2015,1502180037,2/18/2015,9:44 AM,,Verbal Warning Issued
1182,Suspicious Person,Regents Rd/Miramar Street,2/18/2015,1502180039,2/18/2015,10:40 AM,,Unable To Locate
1183,Citizen Flagdown,Lot 701,2/18/2015,1502180046,2/18/2015,12:40 PM,Directions needed,Information Only
1184,Citizen Flagdown,Lot 701,2/18/2015,1502180048,2/18/2015,1:26 PM,Ticket sign off,Information Only
1185,Bicyclist Stop,Voigt Dr/Hopkins Ln,2/18/2015,1502180050,2/18/2015,1:52 PM,,Cited
1186,Bicyclist Stop,Lot 302,2/18/2015,1502180051,2/18/2015,2:09 PM,,Cited
1187,Information,Lot 113,2/18/2015,1502180055,2/18/2015,3:05 PM,Subject seen sleeping in his vehicle multiple times,Information Only
1188,Ticket Sign Off,UCSD Police Department,2/18/2015,1502180057,2/18/2015,3:41 PM,,Information Only
1189,Hit & Run‐No Injuries,UCSD Police Department,2/18/2015,2015‐0267,2/18/2015,11:30 AM‐4:00 pM,,Report Taken
1190,Assist Other Agency,La Jolla Shores Dr/El Paseo Grande,2/18/2015,1502180059,2/18/2015,4:55 PM,San Diego Police searching for stolen vehicle suspect,Information Only
1191,Annoying/Harassing Phone Call,UCSD Police Department,2/18/2015,15012180061,2/18/2015,5:13 PM,Citizen came in regarding harassing text messages,Information Only
1192,Burglary To Vehicle,Lot 017,2/18/2015,2015‐0268,2/17/2015,11:00 AM‐5:00 PM,"Vandalism, unknown person(s) broke victims vehicle window, damage $125.00",Report Taken
1193,Welfare Check,Muir College Dr/Scholars Dr South,2/18/2015,1502180065,2/18/2015,6:02 PM,"Male collapsed on sidewalk, bleeding from forehead",Unable To Locate
1194,Noise Disturbance,Price Center,2/18/2015,1502180066,2/18/2015,6:15 PM,Adult male acting strange and being loud,Gone On Arrival
1195,Non Injury Accident,Lot 207,2/18/2015,1502180067,2/18/2015,6:39 PM,"Bicyclist vs. Pedestrian, no medical attention needed",Information Only
1196,Suicide Attempt,VA Hospital,2/18/2015,1502180071,2/18/2015,7:22 PM,"Per San Diego Police, female in parking lot texting reporting party suicidal text messages",Checks OK
1197,Suicide Attempt,Tuolumne Apartments,2/18/2015,2015‐0269,2/18/2015,8:50 PM,Young adult female says she took several pills on purpose,Transported To Hospital
1198,Suspicious Person,Library Walk,2/18/2015,1502180074,2/18/2015,9:11 PM,,Gone On Arrival
1199,Suspicious Vehicle,Coast Apartments,2/18/2015,1502180076,2/18/2015,11:11 PM,,"Closed By Citation, Adult"
1200,Marijuana Contact,Kathmandu,2/18/2015,1502180077,2/18/2015,11:18 PM,,RSO Report Taken
1201,Marijuana Contact,Sixth College Apartments,2/18/2015,2015‐0271,2/18/2015,11:20 PM,,Marijuana Impounded
1202,Noise Disturbance,Lebon Dr,2/18/2015,1502180079,2/18/2015,11:31 PM,Loud bass,Information Only
1203,Petty Theft ‐ Bicycle,Del Sol Apartments,2/11/2015,2015‐0273,2/10/2015‐2/11/2015,10:10 PM‐10:10 AM,Loss $300.00,Online Report
1204,Petty Theft ‐ Bicycle,CTRI Building,1/29/2015,2015‐0274,1/28/2015‐1/29/2015,10:00 PM‐12:35 PM,Loss $700.00,Online Report
1205,Petty Theft ‐ Bicycle,EBU 1,1/30/2015,2015‐0275,11/21/2014‐11/22/2014,9:15 PM‐9:15 AM,Loss $700.00,Online Report
1206,Petty Theft ‐ Bicycle,Del Sol Apartments,2/14/2015,2015‐0276,2/14/2015,2:00 AM‐2:05 AM,Loss $350.00,Online Report
1207,Quiet Hours Contact,Muir Apartments,2/13/2015,1502130002,2/13/2015,12:46 AM,,Will Cooperate
1208,Suspicious Person,Tioga Hall,2/13/2015,1502130003,2/13/2015,1:07 AM,,Information Only
1209,Suspicious Vehicle,Glider Port,2/13/2015,15021300058,2/13/2015,2:01 AM,,Information Only
1210,Medical Aid,Asante Hall,2/13/2015,2015‐0247,2/13/2015,2:02 AM,Excessive alcohol/drug,Transported To Hospital
1211,Noise Disturbance,Village East 1,2/13/2015,1502130007,2/13/2015,2:12 AM,Loud talking,Unable To Locate
1212,Drunk In Public,Asante Hall,2/13/2015,1502130008,2/13/2015,2:16 AM,Report of intoxicated person on stairs,Gone On Arrival
1213,Quiet Hours Contact,The Village West Building 1,2/13/2015,1502130009,2/13/2015,2:57 AM,,Will Cooperate
1214,Noise Disturbance,Revelle Apartments,2/13/2015,1502130011,2/13/2015,4:07 AM,Loud basketball game,Gone On Arrival
1215,Suspicious Vehicle,1 Miramar Building 4,2/13/2015,1502130012,2/13/2015,4:39 AM,,Field Interview
1216,Security Alarm,Deans Office,2/13/2015,1502130013,2/13/2015,4:53 AM,,False Alarm
1217,Suspicious Person,1 Miramar Parking Structure,2/13/2015,2015‐0248,2/13/2015,4:54 AM,Report of possible bike caser,"Closed By Citation, Adult"
1218,Petty Theft,Student Services Center,2/13/2015,2015‐0249,2/10/2015‐2/13/2015,6:00 PM‐5:00 AM,"Soap dispenser removed from men's restroom, loss $105.00",Report Taken
1219,Security Alarm,Student Business Center,2/13/2015,1502130027,2/13/2015,7:38 AM,,False Alarm
1220,Collision‐ No Injuries,North Torrey Pines Rd/Pangea Dr,2/13/2015,2015‐0250,2/13/2015,9:35 AM,,Report Taken
1221,Collision‐No Injuries,Lincoln High School,2/13/2015,2015‐0252,2/13/2015,10:00 AM,UC vehicle vs. other vehicle,Report Taken
1222,Medical Aid,Health Sciences Biomed Research,2/13/2015,1502130044,2/13/2015,10:02 AM,Subject experiencing back pain,Transported To Hospital
1223,Information,Glider Port,2/13/2015,1502130045,2/13/2015,10:15 AM,"Staff member hit 2 parked vehicles, note was left",Information Only
1224,Hit & Run‐No Injuries,Lot 208,2/13/2015,2015‐0251,2/9/2015‐2/12/2015,6:30 PM‐12:40 PM,,Report Taken
1225,Citizen Contact,Village East 5,2/13/2015,1502130051,2/13/2015,1:47 PM,Roommate Dispute,Information Only
1226,Chemical Spill,CAL IT2,2/13/2015,1502130052,2/13/2015,1:48 PM,"Delivery driver advised box fell off truck, unknown chemical marked flammable liquid",Information Only
1227,Traffic Hazard,Expedition Wy/North Torrey Pines Rd,2/13/2015,1502130053,2/13/2015,2:05 PM,Oil trail,Information Only
1228,Non Injury Accident,Lot 017,2/13/2015,1502130054,2/13/2015,2:09 PM,,Information Only
1229,Welfare Check,Brennan Hall,2/13/2015,2015‐0253,2/13/2015,2:12 PM,Student feeling distraught and suicidal after being told he was being dismissed from UCSD,Transported To Hospital For Evaluation
1230,Welfare Check,ERC Admin,2/13/2015,1502130063,2/13/2015,5:39 PM,Report of unattended juvenile playing in the trees,Checks OK
1231,Noise Disturbance,North Mesa Apartments,2/13/2015,1502130070,2/13/2015,9:18 PM,Loud bass,Unable To Locate
1232,Skateboard Stop,Oceania Hall,2/13/2015,1502130073,2/13/2015,10:08 AM,,Written Warning Issued
1233,Bicyclist Stop,Campus Point Dr/Voigt Dr,2/13/2015,1502130075,2/13/2015,10:28 PM,,Verbal Warning Issued
1234,Citizen Contact,The Village Building 1,2/13/2015,1502130076,2/13/2015,10:42 PM,Smoking,Information Only
1235,Citizen Contact,Lot 604,2/13/2015,1502130077,2/13/2015,10:47 PM,Ambulance requesting assistance with where to transport psych subject,Information Only
1236,Welfare Check,Tenaya Hall,2/13/2015,1502130078,2/13/2015,10:48 PM,Reporting party received email from friend stating they had taken pills and was now feeling funny,Checks OK
1237,Illegal Camping,Mandeville Center,2/13/2015,1502130084,2/13/2015,11:57 PM,,Information Only
1238,Petty Theft,UCSD Campus,2/10/2015,2015‐0240,2/5/2015‐2/10/2015,11:55 PM‐10:55 AM,"Stolen wallet, loss $805.00",Online Report
1239,Petty Theft,Geisel Library,2/11/2015,2015‐0241,2/9/2015,10:20 AM‐11:00 AM,"Stolen cell phone, loss $650.00",Online Report
1240,Grand Theft,RIMAC,2/12/2015,2015‐0242,1/29/2015‐2/10/2015,10:30 AM‐9:30 AM,"Stolen UC laptop, loss $1,300.00",Online Report
1241,Assist Other Agency,Villa La Jolla Dr/La Jolla Village Dr,2/26/2015,1502260003,2/26/2015,12:26 AM,VA police requesting verbal notice for motorist with suspended license,Information Only
1242,Suspicious Person,Lot 602,2/26/2015,1502260004,2/26/2015,12:29 AM,Sleeper at bus stop,Field Interview
1243,Suspicious Vehicle,Mobil Station,2/26/2015,1502260005,2/26/2015,12:32 AM,,Checks OK
1244,Noise Disturbance,Tenaya Hall,2/26/2015,1502260008,2/26/2015,1:25 AM,Loud jumping,Unable To Locate
1245,Information,Tioga Hall,2/26/2015,1502260009,2/26/2015,2:10 AM,Contractors need roof access,Information Only
1246,Bicyclist Stop,Lot 509/Voigt Dr,2/26/2015,1502260021,2/26/2015,8:31 AM,,Verbal Warning Issued
1247,Bicyclist Stop,Warren Student Activity Center,2/26/2015,1502260023,2/26/2015,8:35 AM,,Verbal Warning Issued
1248,Tow Request,Lot 308,2/26/2015,2015‐0311,2/26/2015,8:54 AM,Parking requesting vehicle tow,Vehicle Impounded
1249,Bicyclist Stop,Lot 510,2/26/2015,1502260034,2/26/2015,9:47 AM,,Verbal Warning Issued
1250,Skateboard Stop,Lot 510,2/26/2015,1502260035,2/26/2015,9:54 AM,,Information Only
1251,Skateboard Stop,Lot 510,2/26/2015,1502260036,2/26/2015,9:54 AM,,Verbal Warning Issued
1252,Petty Theft,Leichtag Biomedical Building,2/26/2015,2015‐0312,2/5/2015‐2/17/2015,2:00 PM‐12:00 AM,"Data theft from terminated employee, loss $400.00",Report Taken
1253,Medical Aid,Foodworx,2/26/2015,2015‐0313,2/26/2015,1:50 PM,"Collision with injury, solo bicyclist injury",Transported To Hospital
1254,Attempt To Contact,"University, La Jolla, CA",2/26/2015,1502260045,2/26/2015,2:07 PM,,Information Only
1255,Hazard Situation,Structural & Material Engineering,2/26/2015,1502260048,2/26/2015,2:52 PM,3 students on roof top,Gone On Arrival
1256,Welfare Check,Warren Literature,2/26/2015,1502260049,2/26/2015,3:37 PM,Female sitting on curb next to wheelchair,Checks OK
1257,Citizen Contact,UCSD Police Department,2/26/2015,1502260051,2/26/2015,4:40 PM,Parent of injured bicyclist came to retrieve bicycle,Information Only
1258,Traffic Hazard,VA Hospital,2/26/2015,1502260052,2/26/2015,5:02 PM,,Checks OK
1259,Citizen Contact,Price Center,2/26/2015,1502260055,2/26/2015,6:42 PM,Reporting party's keys have GPS and says they have been located inside substation,Referred To Other Agency‐One Stop
1260,Security Alarm,Discovery Wy,2/26/2015,1502260056,2/26/2015,8:05 PM,,False Alarm
1261,Disturbance ‐ Fight,The Loft,2/26/2015,2015‐0314,2/26/2015,9:39 PM,Report of intoxicated faculty members fighting,Closed By Adult Arrest
1262,Disturbance ‐ Party,The Village Building 4,2/26/2015,1502260061,2/26/2015,11:36 PM,,RSO Report Taken
1263,Security Alarm,UCTR 108,2/5/2015,1502050002,2/5/2015,1:50 AM,,False Alarm
1264,Suspicious Person,Commuter Lounge,2/5/2015,1502050003,2/5/2015,3:19 AM,,Information Only
1265,Security Alarm,Faculty Club,2/5/2015,1502050004,2/5/2015,5:49 AM,,False Alarm
1266,Information,Spiess Hall,2/5/2015,1502050013,2/5/2015,7:48 AM,"Per RSVP, bell ringing inside elevator",Information Only
1267,Bicyclist Stop,Peterson Hall,2/5/2015,1502050014,2/5/2015,7:49 AM,,Verbal Warning Issued
1268,Bicyclist Stop,Peterson Hall,2/5/2015,1502050015,2/5/2015,7:56 AM,,Verbal Warning Issued
1269,Bicyclist Stop,Main Gym,2/5/2015,1502050016,2/5/2015,7:59 AM,,Written Warning Issued
1270,Medical Aid,Torrey Pines Center North,2/5/2015,1502050022,2/5/20015,8:15 AM,Adult female having a seizure,Transported To Hospital
1271,Injury,Tuolumne Apartments,2/5/2015,2015‐0210,2/5/2015,10:34 AM,Young adult female fainted in shower and cut herself,Transported To Hospital
1272,Non Injury Accident,Shuttle Trailer,2/5/2015,1502050040,2/4/2015,10:30 PM,UC cart damaged after being driven over a cinder block,Report Taken
1273,Under Influence Of Drugs,Preuss School,2/5/2015,2015‐0207,2/5/2015,11:44 AM,"Report of juvenile male in the nurses office, possibly under influence of alcohol/drugs, juvenile was issued a citation for minor in possession of alcohol, and possession of liquor on school property","Closed By Citation, Juvenile/Transported To Hospital"
1274,Incomplete Wireless 911 Call,Health Sciences Biomedical Research,2/5/2015,1502050044,2/5/2015,2:31 PM,,Checks OK
1275,Skateboard Stop,Revelle Plaza,2/5/2015,1502050046,2/5/2015,3:03 PM,,Verbal Warning Issued
1276,Disturbance,Humanities & Social Sciences,2/5/2015,1502050047,2/5/2015,3:13 PM,Male screaming on 6th floor,Unable To Locate
1277,Non Injury Accident,Gilman Parking Structure,2/5/2015,2015‐0208,2/5/2015,3:45 PM,Dispute between involved motorists,Report Taken
1278,Skateboard Stop,Warren Mall,2/5/2015,1502050049,2/5/2015,4:14 PM,,Cited
1279,Citizen Contact,Lot 503,2/5/2015,1502050050,2/5/2015,4:22 PM,Smoking contact,Verbal Warning Issued
1280,Bicyclist Stop,Bonner Hall,2/5/2015,1502050051,2/5/2015,4:38 PM,,Will Cooperate
1281,Medical Aid,Biomedical Library,2/5/2015,1502050054,2/5/2015,6:41 PM,Adult male vomiting blood,Transported To Hospital
1282,Incomplete Phone Call/911 Hang‐Up,University House,2/5/2015,1502050062,2/5/2015,11:34 PM,,Checks OK
