,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
1239,Theft of Bicycle,Sixth College Apartments,12/7/2013,2013-2021,12/6/2013 - 12/7/2013,9:00 PM - 1:00 PM,Loss:  $250.00,Online Report
1240,Theft of Bicycle,One Miramar Street Housing,12/8/2013,2013-2022,12/7/2013 - 12/8/2013,12:30 PM - 9:00 AM,Loss:  $700.00,Online Report
1241,Theft of Bicycle,Computer Science and Engineering,12/9/2013,2013-2023,12/4/2013 - 12/5/2013,11:35 PM - 1:00 AM,Loss:  $120.00,Online Report
1242,Theft of Bicycle,South Mesa Apartments,12/10/2013,2013-2024,12/9/2013 - 12/10/2013,11:30 PM - 9:00 AM,Loss:  $300.00,Online Report
1243,Theft of Bicycle,Beagle Hall,12/11/2013,2013-2025,12/10/2013 - 12/11/2013,2:30 PM - 2:30 PM,Loss:  $300.00,Online Report
1244,Theft of Bicycle,Center Hall Bike Racks,12/11/2013,2013-2026,12/11/2013,6:15 PM - 9:15 PM,Loss:  $700.00,Online Report
1245,Theft of Bicycle,Natural Science Building,12/12/2013,2013-2027,12/11/2013,11:00 AM - 7:00 PM,Loss:  $699.00,Online Report
1246,Assist Other Agency,Cuzco Hall,12/19/2013,131219001,12/19/2013,1:04 AM,Resident thinks she may have left her window open,Checks OK
1247,Citizen Contact,Villa Loa Jolla Dr/Va Hospital,12/19/2013,2013‐2060,12/19/2013,3:32 AM‐3:45 AM,Public intoxication,Transported To Detox
1248,Suspicious Person,Natural Sciences Bldg,12/19/2013,131219003,12/19/2013,7:02 AM,,Checks OK
1249,Hit & Run No Injuries,East Campus Parking Structure,12/19/2013,2013‐2055,12/3/2013‐12/18/2013,12:00 AM‐2:00 PM,,Report Taken
1250,Incomplete Phone Call/911 Hang Up,UCTR 107,12/19/2013,131219014,12/19/2013,10:05 AM,,Informatino Only
1251,Illegal Camping,Allen Field,12/19/2013,131219015,12/19/2013,10:53 AM,,Field Interview
1252,"Disturbance, Psych Subject",Women's Health Center,12/19/2013,2013‐2056,12/19/2013,12:35 PM,,Stay Away Order Issued
1253,Vandalism,The Village Bldg 8,12/19/2013,131219018,12/19/2013,12:47 PM,Possible grafitti,Referred To Other Agency‐Facilities Management
1254,Hit & Run‐No Injuries,Lot 702,12/19/2013,2013‐2057,12/19/2013,6:17 AM‐1:13 PM,,Report Taken
1255,Suspicious Person,North Point Dr,12/19/2013,131219022,12/19/2013,3:13 PM,,Unable To Locate
1256,Grand Theft,Mandeville Auditorium,12/19/2013,2013‐2058,12/4/2013,10:00 PM‐9:30 AM,"Loss: $4,100.00",Report Taken
1257,Security Alarm,Center For Molecular Medicine,12/19/2013,131219026,12/19/2013,4:37 PM,,False Alarm
1258,Petty Theft,Lebon Dr,12/19/2013,131219028,12/19/2013,6:08 PM,"Items taken from delivered package on doorstep, no report desired",Information Only
1259,Petty Theft,Lebon Dr,12/19/2013,131219029,12/19/2013,7:02 PM,"Items taken from delivered pacage on doorstep, no report desired",Information Only
1260,Vandalism,Mandeville Center,12/19/2013,2013‐2059,12/19/2013,9:23 PM,"Defaced sign, damage: $25.00",Report Taken
1261,Security Alarm,McGill Annex,12/19/2013,131219034,12/19/2013,9:36 PM,,False Alarm
1262,Petty Theft,1 Miramar,12/19/2013,2013‐2061,12/19/2013,12:00 AM‐12:10 AM,Loss: $150.00,Online Report
1263,Incomplete Wireless 911 Call,Argo Hall,12/4/2013,131204002,12/4/2013,1:26 AM,,Checks Ok
1264,Suspicious Person,Price Center,12/4/2013,131204008,12/4/2013,5:20 AM,,Gone On Arrival
1265,Non Injury Accident,Campus Services Complex Bldg H,12/4/2013,2013‐1974,12/2/2013,12:20 PM,"UC electric cart, minor damage",Report Taken
1266,Vandalism,Endurance Hall,12/4/2013,131204023,12/4/2013,10:08 AM,,Unable To Locate
1267,Security Alarm,Pepper Canyon Hall,12/4/2013,131204026,12/4/2013,10:31 AM,,False Alarm
1268,Fire Alarm,La Scenic Dr,12/4/2013,131204038,12/4/2013,2:51 PM,,False Alarm
1269,Possession Of Drugs,Europe Hall,12/4/2013,131204039,12/4/2013,3:23 PM,"Smoking only, advised of policy",Field Interview
1270,Illegal Vendor/Solicitor,Coffee Cart,12/4/2013,131204040,12/4/2013,3:28 PM,,Will Cooperate
1271,Bicyclist Stop,CAL IT2,12/4/2013,131204041,12/4/2013,3:48 PM,,Verbal Warning Issued
1272,Security Alarm,Northview Information Booth,12/4/2013,131204042,12/4/2013,3:56 PM,,False Alarm
1273,Suspicious Person,El Paseo Grande/La Jolla Shores Dr,12/4/2013,131204044,12/4/2013,4:46 PM,,Unable To Locate
1274,Reckless Driving,Naga Wy/La Jolla Shores Dr,12/4/2013,131204045,12/4/2013,4:48 PM,,Information Only
1275,Smoke Check,Main Gym,12/4/2013,131204050,12/4/2013,6:14 PM,Smell of smoke in area,Unable To Locate
1276,Bicyclist Stop,Gilman Dr/Myers Dr,12/4/2013,131204051,12/4/2013,6:33 PM,,Verbal Warning Issued
1277,Citizen Contact,Matthews Ln,12/4/2013,131204052,12/4/2013,8:47 PM,Smoking,Information Only
1278,Skateboard Stop,Gilman Dr/Russell Ln,12/4/2013,131204054,12/4/2013,10:03 PM,,Verbal Warning Issued
1279,Suspicious Person,Glider Port,12/4/2013,131204055,12/4/2013,10:06 PM,,Field Interview
1280,Quiet Hours Contact,Asante Hall,12/4/2013,131204057,12/4/2013,11:07 PM,,Information Only
1281,Bicyclist Stop,South Mesa Apartments,12/4/2013,131204058,12/4/2013,11:12 PM,,Information Only
1282,Medical Aid,Meteor Hall,12/14/2013,131214001,12/14/2013,12:15 AM,Subject having trouble breathing,Transported To Hospital
1283,Citizen Contact,Coast Apartments,12/14/2013,131214002,12/14/2013,12:34 AM,Outdoor fire pit,Checks OK
1284,Burglary To Vehicle,Lot 508,12/14/2013,2013‐2036,12/13/2013‐12/14/2013,4:40 PM‐1:00 AM,,Report Taken
1285,Noise Disturbance,North Mesa Apartments,12/14/2013,131214006,12/14/2013,1:11 AM,Subjects playing basketball,Will Cooperate
1286,Alcohol Contact,Matthews Apartments,12/14/2013,131214007,12/14/2013,1:28 AM,,Information Only
1287,Assist Other Agency,Kathmandu,12/14/2013,131214009,12/14/2013,1:38 AM,Quiet hours violations,Field Interview
1288,Quiet Hours Contact,Cuzco Hall,12/14/2013,131214011,12/14/2013,1:59 AM,,Information Only
1289,Quiet Hours Contact,Cuzco Hall,12/14/2013,131214012,12/14/2013,2:152 AM,,Information Only
1290,Medical Aid,The Village West Bldg 1,12/14/2013,2013‐2037,12/14/2013,2:22 AM,Excessive alcohol,Transported To Hospital
1291,Alcohol Contact,Lot 359,12/14/2013,2013‐2038,12/14/2013,2:45 AM,Public intoxication,Transported To Detox
1292,Incomplete Wireless 911 Call,Kathmandu,12/14/2013,131214020,12/14/2013,3:22 AM,,Checks Ok
1293,Welfare Check,Tioga Hall,12/14/2013,131214033,12/14/2013,9:08 AM,Parent unable to get ahold of son,Checks OK
1294,Welfare Check,Sixth College Apartments,12/14/2013,131214034,12/14/2013,9:12 AM,"Parent asked to give wake up call, but daughter not answering phone",Checks OK
1295,Petty Theft,Geisel Library,12/14/2013,2013‐2039,12/13/2013‐12/14/2013,5:45 PM‐10:00 AM,Loss: $450.00,Report Taken
1296,Under Influence Of Drugs,Mobil Station,12/14/2013,131214041,12/14/2013,11:05 AM,,Transported To Hospital
1297,Security Alarm,General Store Co‐op,12/14/2013,131214045,12/14/2013,12:47 PM,,False Alarm
1298,Security Alarm,Price Center,12/14/2013,131214048,12/14/2013,1:12 PM,,False Alarm
1299,Skateboard Stop,Tamarack Apartments,12/14/2013,131214055,12/14/2013,2:38 PM,Large group trick skating,Gone On Arrival
1300,Sexual Battery,Village West,12/14/2013,2013‐2041,12/14/2013,2:00 AM‐3:30 AM,,Report Taken
1301,Non Injury Accident,Lot 206,12/14/2013,2013‐2040,12/14/2013,3:00 PM,UCSD shuttle bus vs. other vehicle,Report Taken
1302,Information,Lot 206,12/14/2013,131214061,12/14/2013,5:06 PM,"Vehicle with front end damage, unknown if involved in hit & run accident",Information Only
1303,Noise Disturbance,North Mesa Apartments,12/14/2013,131214062,12/14/2013,5:06 PM,,Quiet On Arrival
1304,Quiet Hours Contact,The Village Bldg 3,12/14/2013,131214074,12/14/2013,11:31 PM,,Will Cooperate
1305,Fire Alarm,Revelle Apartments,12/14/2013,131214076,12/14/2013,11:44 PM,,False Alarm
1306,Quiet Hours Contact,The Village Bldg,12/14/2013,131214077,12/14/2013,11:31 PM,,Will Cooperate
1307,Fire Alarm,Revelle Apartments,12/14/2013,131214076,12/14/2013,11:44 PM,,False Alarm
1308,Quiet Hours Contact,The Village Bldg 1,12/14/2013,131214077,12/14/2013,11:49 PM,,Will Cooperate
1309,Security Alarm,Leichtag Biomedical Bldg,12/21/2013,131221012,12/21/2013,7:52 AM,,False Alarm
1310,Battery,South Mesa Apartments,12/21/2013,131221015,12/21/2013,8:41 AM,"No battery, verbal argument only",Field Interview
1311,"Disturbance, Domestic Violence",La Jolla Del Sol Apartments,12/21/2013,131221016,12/21/2013,8:54 AM,Screaming heard,Checks OK
1312,Suspicious Person,Social Sciences Bldg,12/21/2013,131221019,12/21/2013,10:05 AM,,Gone On Arrival
1313,Suspicious Person,The Village Bldg 1,12/21/2013,2013‐2064,12/21/2013,1:00 PM,Custodians observed two possible bicycle thieves,Report Taken
1314,Disturbance,Torrey Pines Center South,12/21/2013,131221023,12/21/2013,2:02 PM,Group of skateboarders,Checks OK
1315,Skateboard Stop,Price Center Plaza,12/21/2013,131221027,12/21/2013,4:20 PM,,Field Interview
1316,Citizen Contact,Bonner Hall,12/21/2013,131221028,12/21/2013,4:39 PM,"Per security officer, subject with no id has keys and claims to be working in building",Checks OK
1317,Skateboard Stop,Solis Hall,12/21/2013,131221029,12/21/2013,4:45 PM,,Field Interview
1318,Security Alarm,Leichtag Biomedical Bldg,12/21/2013,131221035,12/21/20103,7:21 PM,,False Alarm
1319,Security Alarm,Mandler Hall,12/21/2013,131221036,12/21/2013,7:22 PM,,False Alarm
1320,Suspicious Vehicle,Glider Port,12/21/2013,131221042,12/21/2013,10:37 PM,,Field Interview
1321,"Disturbance, Psych Subject",Thornton Hospital,12/21/2013,2013‐2065,12/21/2013,11:49 PM,,Report Taken
1322,"Disturbance, Noise",Muir Apartments,12/9/2013,131209001,12/9/2013,12:45 AM,Bouncing ball on the ground,Will Cooperate
1323,Bicyclist Stop,Voigt Drive/Matthews Lane,12/9/2013,131209028,12/9/2013,7:48 AM,,Verbal Warning Issued
1324,Medical Aid,The Village West Building 3,12/9/2013,2013-1995,12/9/2013,8:55 AM,Subject bleeding,Transported to Hospital by Medics
1325,Bicyclist Stop,Hopkins Drive,12/9/2013,131209032,12/9/2013,9:11 AM,,Verbal Warning Issued
1326,"Disturbance, General",Rimac,12/9/2013,2013-1996,12/9/2013,9:27 AM,Transient disturbing students,Report Taken
1327,Bicyclist Stop,Parking Lot 101,12/9/2013,131209038,12/9/2013,10:00 AM,,"Closed By Citation, Adult"
1328,Report of Vandalism to Vehicle,Geisel Library,12/9/2013,2013-1997,12/9/2013,10:08 AM,Skateboarder ran into vehicle,Report Taken
1329,Medical Aid,Structural and Material Engineer,12/9/2013,131209040,12/9/2013,10:22 AM,Subject experiencing chest pains,Transported to Hospital by Medics
1330,Welfare Check,The Village Building 3,12/9/2013,131209041,12/9/2013,10:24 AM,,Referred to Other Agency - Village Res Life
1331,Report of Vandalism,Endurance Hall,12/9/2013,2013-1998,12/9/2013,10:34 AM,Graffiti written on two stairwells.  Estimated Damage:  less than $400.00,Report Taken
1332,Welfare Check,Stein Clinical Research Building,12/9/2013,131209043,12/9/2013,11:19 AM,Subject laying on grass,Checks Ok
1333,"Disturbance, Psych Subject",Rebecca and John Moores Cancer Center,12/9/2013,2013-2001,12/9/2013,2:30 PM,Subject had physical confrontation with wife,Report Taken
1334,Lost Property,Northpoint Information Booth,12/9/2013,131209051,12/9/2013,2:48 PM,Dark colored backpack,Information Only
1335,Missing Person,Student Affairs,12/9/2013,2013-2003,12/9/2013,9:00 AM - 10:00 AM,Related to incident 131209041,Report Taken
1336,Report of Petty Theft,Goldberg Hall,12/9/2013,2013-2002,12/5/2013,12:20 PM - 1:10 PM,Loss:  $1200.00,Report Taken
1337,Bicyclist Stop,Voigt Drive/Parking Lot 702,12/9/2013,131209054,12/9/2013,5:11 PM,,Verbal Warning Issued
1338,Non Injury Accident,Regents Road,12/9/2013,131209061,12/9/2013,10:26 PM,Vehicle rolled into another vehicle.  Owners exchanged information.,Information Only
1339,Report of Vandalism,Mandeville Center,12/9/2013,131209062,12/9/2013,10:53 PM,"Small mosaic piece.  Appears to be there a long time, not considered graffiti.",Information Only
1340,Report of Vandalism,The Village West Building 8,12/9/2013,2013-2004,12/8/2013,11:34 PM,Graffiti on south stairwell.  Estimated cost to repair:  $100.00,Report Taken
1341,Report of Vandalism,The Village Building 2,12/9/2013,2013-2005,12/9/2013,11:48 PM,Graffiti on sidewalk,Report Taken
1342,Petty Theft,Geisel Library,12/5/2013,2013-1999,12/3/2013,7:00 PM,Loss:  $1.00,Online Report
1343,Petty Theft,Atlantis Hall,12/5/2013,2013-2000,12/4/2013-12/5/2013,12:00 AM - 12:30 PM,Loss:  $2.00,Online Report
1344,Welfare Check,North America Hall,12/3/2013,131203001,12/3/2013,12:17 PM,Reporting party unable to get ahold of son,Checks OK
1345,Illegal Parking,Voigt Dr/Lot 502,12/3/2013,131203003,12/3/2013,12:23 AM,,Field Interview
1346,Person Down,Pepper Canyon Hall,12/3/2013,131203005,12/3/2013,1:21 AM,Subject lying down in men's restroom,Verbal Warning Issued
1347,Citizen Contact,Geneva Hall,12/3/2013,131203007,12/3/2013,1:39 AM,Dispute between roommates,Information Only
1348,Suspicious Person,Gilman Parking Structure,12/3/2013,131203015,12/3/2013,3:10 AM,,Checks Ok
1349,Security Alarm,Biomedical Sciences Bldg,12/3/2013,131203020,12/3/2013,4:24 AM,,False Alarm
1350,Suspicious Person,North Torrey Pines Rd,12/3/2013,131203024,12/3/2013,7:22 AM,,Gone On Arrival
1351,Medical Aid,Career Planning‐Horizon Room,12/3/2013,131203041,12/3/2013,8:51 AM,Subject passed out,Transported To Hospital
1352,Suspicious Person,Gilman Dr/Villa La Jolla Dr,12/3/2013,131203047,12/3/2013,9:23 AM,,Unable To Locate
1353,Bicyclist Stop,Warren Student Activity Center,12/3/2013,131203048,12/3/2013,9:36 AM,,Verbal Warning Issued
1354,Suspicious Person,La Jolla Village Dr/Villa La Jolla Dr,12/3/2013,131203051,12/3/2013,10:11 AM,,Verbal Warning Issued
1355,Suspicious Person,Lot 308/Goodies,12/3/2013,131203052,12/3/2013,10:15 AM,,Unable To Locate
1356,Assist Other Agency,Villa La Jolla Dr/La Jolla Village Dr,12/3/2013,131203053,12/3/2013,10:30 AM,San Diego Police conducting search in embankments,Information Only
1357,Burglary,Engineering Bldg Unit 1,12/3/2013,2013‐1961,11/30/2013‐12/1/2013,9:00 PM‐7:00 PM,Loss: $1800.00,Report Taken
1358,Suspicious Person,BJ's,12/3/2013,131203059,12/3/2013,11:36 AM,,Gone On Arrival
1359,Medical Aid,Faculty Club,12/3/2013,131203061,12/3/2013,12:53 PM,Subject fainted,Transported To Hospital
1360,Non Injury Accident,Housing & Dining Loading Dock,12/3/2013,2013‐1962,12/3/2013,1:05 PM,Private vehicle vs. UC vehicle,Report Taken
1361,Medical Aid,Mayer Hall,12/3/2013,131203064,12/3/2013,1:31 PM,Subject experiencing allergic reaction,Transported To Hospital
1362,Suspicious Person,Gilman Information Booth,12/3/2013,131203065,12/3/2013,1:50 PM,,Unable To Locate
1363,Bicyclist Stop,RIMAC,12/3/2013,131203067,12/3/2013,2:11 PM,,Will Cooperate
1364,Smoke Check,Price Center East Bathrooms,12/3/2013,2013‐1963,12/3/2013,2:18 PM,"Trash can fire, damage: $2000.00",Report Taken
1365,Welfare Check,Marshall Apartments West,12/3/2013,131203069,12/3/2013,3:14 PM,Subject sitting down with head inside hands,Field Interview
1366,Hit & Run‐No Injuries,VA Hospital,12/3/2013,2013‐1964,12/3/2013,9:03 AM‐12:30 PM,Unknown motorist backed up into victims vehicle,Report Taken
1367,Suspicious Person,Pacific Hall,12/3/2013,131203071,12/3/2013,3:41 PM,,Unable To Locate
1368,Suspicious Package,York Hall,12/3/2013,131203074,12/3/2013,4:36 PM,,Unable To Locate
1369,Lost Property,UCTR 413,12/3/2013,131203075,12/3/2013,5:43 PM,Property left unattended,Gone On Arrival
1370,Noise Disturbance,1 Miramar Bldg 4,12/3/2013,131203076,12/3/2013,6:34 PM,Loud music,Quiet On Arrival
1371,Fire Alarm,Oceanview Terrace,12/3/2013,131203079,12/3/2013,7:28 PM,,False Alarm
1372,Citizen Flagdown,VA Hospital,12/3/2013,131203081,12/3/2013,7:49 PM,Lost vehicle,Vehicle Located
1373,Fire Alarm,Endurance Hall,12/3/2013,131203082,12/3/2013,7:56 PM,,False Alarm
1374,Fire Alarm,Endurance Hall,12/3/2013,131203089,12/3/2013,9:40 PM,,Referred To Other Agency‐Facilities Management
1375,Noise Disturbance,Mesa Verde Hall,12/3/2013,131203091,12/3/2013,11:03 PM,"Loud yelling, slamming doors",Will Cooperate
1376,Grand Theft Of Bicycle,Argo Hall,11/27/2013,2013‐1965,11/27/2013,12:00 PM‐5:00 PM,Loss: $1000.00,Online Report
1377,Theft Of Bicycle,IRPS Bike Racks,11/28/2013,2013‐1966,11/27/2013,11:00 AM‐3:30 PM,Loss: $600.00,Online Report
1378,Theft Of Bicycle,Village East Bldg 3,12/1/2013,2013‐1967,11/28/2013‐12/1/2013,6:00 PM‐8:30 PM,Loss: $450.00,Online Report
1379,Theft Of Bicycle,Leichtag/Biomedical Library,12/2/2013,2013‐1968,11/15/2013‐11/17/2013,11:10 AM‐10:40 AM,Loss: $300.00,Online Report
1380,Theft Of Bicycle,Pines Dinning Hall,12/2/2013,2013‐1969,11/26/2013‐12/2/2013,4:00 PM‐11:25 AM,Loss: $140.00,Online Report
1381,Theft Of Bicycle,Argo Hall,11/28/2013,2013‐1970,11/26/2013‐11/28/2013,6:50 PM‐9:30 AM,Loss: $400.00,Online Report
1382,Petty Theft,1 Miramar Bldg 4‐Laundry Room,12/2/2013,2013‐1971,12/1/2013‐12/2/2013,11:30 PM‐9:00 AM,Loss: $350.00,Online Report
1383,Petty Theft,Central Mesa Apartments,12/3/2013,2013‐1972,12/2/2013‐12/3/2013,11:55 PM‐6:00 AM,Loss: $2.00,Online Report
1384,Petty Theft,UCSD Shuttle Bus,12/2/2013,2013‐1973,12/2/2013,3:00 PM‐5:00 PM,Loss: $1020.00,Online Report
1385,Citizen Contact,Rita Atkinson Residences,12/26/2013,131226002,12/26/2013,1:17 AM,Subject locked key inside residence,Information Only
1386,Security Alarm,Geisel Library,12/26/2013,131226003,12/26/2013,5:55 AM,,False Alarm
1387,Incomplete Phone Call/911 Hangup,Rebecca and John Moores Cancer Center,12/26/2013,131226008,12/26/2013,8:48 AM,,Checks Ok
1388,Ticket Sign Off,UCSD Police Department,12/26/2013,131226016,12/26/2013,11:26 AM,,Information Only
1389,Non Injury Accident Report,UCSD Hillcrest Hospital,12/26/2013,2013-2073,12/26/2013,12:30 PM,Single Vehicle Accident,Report Taken
1390,Security Alarm,Engineering Building,12/26/2013,131226022,12/26/2013,2:41 PM,,False Alarm
1391,Security Alarm,Student Health,12/26/2013,131226024,12/26/2013,5:07 PM,,False Alarm
1392,Suspicious Person,Scholars Drive South/Muir Lane,12/26/2013,131226029,12/26/2013,8:40 PM,,Checks Ok
1393,Suspicious Vehicle,Pangea Parking Structure,12/26/2013,2013-2074,12/26/2013,11:01 PM,,Report Taken
1394,Marijuana Contact,Harlan Hall,12/13/2013,131213001,12/13/2013,12:11 AM,,Field Interview
1395,Noise Disturbance,Muir Apartments,12/13/2013,131213002,12/13/2013,12:12 AM,Loud party,Information Only
1396,Noise Disturbance,The Village Bldg 6,12/13/2013,131213003,12/13/2013,12:27 AM,Loud party,Information Only
1397,Citizen Contact,Galbraith Hall,12/13/2013,131213005,12/13/2013,12:53 AM,Smoking,Information Only
1398,Noise Disturbance,Muir Apartments,12/13/2013,131213009,12/13/2013,1:18 AM,Loud yelling,Will Cooperate
1399,Marijuana Contact,ERC Laundry Room,12/13/2013,131213011,12/13/2013,2:40 AM,,Information Only
1400,Disturbance,The Village Bldg 1,12/13/2013,131213015,12/13/2013,3:17 AM,Residents knocked on reporting party's door and ran away,Will Cooperate
1401,Sexual Battery,Off Campus‐Genesee,12/13/2013,131213020,12/13/2013,7:16 AM,,Referred To Other Agency‐San Diego Police
1402,Petty Theft,Mandeville Center,12/13/2013,2013‐2030,12/12/2013,1:40 PM‐2:40 PM,Loss: $517.00,Report Taken
