,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
903,Quiet Hours Contact,The Village West Bldg 1,2/11/2012,120211090,2/11/2012,11:21 PM,,Information Only
904,Alcohol Contact,Beagle,2/11/2012,120211092,2/11/2012,11:37 PM,,Field Interview
905,Information,Hopkins Parking Structure,2/11/2012,120211093,2/11/2012,11:49 PM,Suspicious vehicle,Information Only
906,Vandalism,Main Gym,2/11/2012,120211094,2/11/2012,11:51 PM,Two has been drinking subjects broke coffee cart door,Field Interview
907,Possession of Marijuana,Blake Hall,2/7/2012,2012-0158,2/7/2012,1:34 AM,,Report Taken
908,Lost Property,Plaza Café,2/7/2012,120207013,2/7/2012,7:56 AM,Custodian requesting property pick-up,Information Only
909,Incomplete Phone Call/911 Hangup,Stein Clinical Research Building,2/7/2012,120207018,2/7/2012,9:34 AM,Accidental dial,Information Only
910,Suicide Attempt,Galbraith Hall,2/7/2012,2012-0162,2/7/2012,9:56 AM,,Transported to Hospital
911,Minor Injury Accident,Crosswalk of Voigt Drive,2/7/2012,120207027,2/7/2012,11:19 AM,Vehicle versus bike,Unable to Locate
912,Non Injury Accident,Pangea Parking Structure,2/7/2012,2012-0163,2/7/2012,12:20 PM,UC vehicle versus personal vehicle,Report Taken
913,Injury,Rebecca and John Moores Cancer Center,2/7/2012,120207031,2/7/2012,12:48 PM,,Transported to Hospital
914,Non Injury Accident Report,Moores Cancer Center,2/7/2012,2012-0164,2/7/2012,11:35 AM,UC vehicle versus UC property,Report Taken
915,Information Only,Library Walk,2/7/2012,2012-0166,1/16/2012-2/7/2012,11:26 PM,,Report Taken
916,Non Injury Accident Report,Voigt Drive,2/7/2012,2012-0167,2/7/2012,1:40 PM,Vehicle versus bike,Report Taken
917,Theft of Bicycle,Pacific Hall,2/7/2012,2012-0165,2/7/2012,9:20 AM - 10:45 AM,Loss:  $400,Report Taken
918,Tresspass,SIO Library,2/7/2012,120207036,2/7/2012,2:02 AM,,Unable to Locate
919,Citizen Contact,Pepper Canyon Hall,2/7/2012,120207037,2/7/2012,2:26 PM,Stolen bike possibly located by reporting party,Information Only
920,Ticket Sign-Off,Pepper Canyon Hall,2/7/2012,120207039,2/7/2012,3:37 PM,,Information Only
921,Vandalism,Parking Lot 603,2/7/2012,2012-0168,2/7/2012,7:30 AM - 3:30 PM,Estimated Damage:  $500,Report Taken
922,Grand Theft,Parking Lot 502,2/7/2012,2012-0169,2/7/2012,11:20 AM - 1:30 PM,Estimated Loss:  $1375,Report Taken
923,Suspicious Person,Hubbs Hall,2/7/2012,120207043,2/7/2012,6:07 PM,Suspect trying to get inside building,Unable to Locate
924,Trespass,Sumner Auditorium,2/7/2012,120207045,2/7/2012,6:58 PM,,Field Interview
925,Ticket Sign-Off,Pangea Parking Structure,2/7/2012,120207046,2/7/2012,8:04 PM,,Information Only
926,Medical Aid,Center Hall,2/7/2012,120207048,2/7/2012,9:06 PM,Subject collapsed,Refused Treatment
927,Welfare Check,Housing and Dining,2/7/2012,2012-0170,2/7/2012,10:45 PM,Subject under a stairwell,Stay away order issued
928,Medical Aid,RIMAC,2/24/2012,120224001,2/24/2012,12:11 AM,"Young adult male having panic attack, conscious but having trouble breathing",Fire/Paramedics Responded‐Subject Refused Transportation
929,Disturbance,The Village Bldg 1,2/24/2012,120224002,2/24/2012,12:21 AM,Party,Quiet On Arrival
930,Drunk In Public,Che Café,2/24/2012,2012‐0235,2/24/2012,1:05 AM,,"Closed By Citation, Adult"
931,Unknown Event,Rita Atkinson Residences,2/24/2012,120224008,2/24/2012,1:15 AM,,Information Only
932,Information,Revelle Apartments,2/24/2012,120224024,2/24/2012,5:36 AM,Suspicious person,Information Only
933,Bicyclist Stop,Voigt Dr/Lot 705,2/24/2012,120224027,2/24/2012,8:06 AM,,Verbal Warning Issued
934,Burglary Alarm,Engineering Bldg Unit 3A,2/24/2012,120224046,2/24/2012,11:30 AM,,False Alarm
935,Non Injury Accident,Parking Lot 104,2/24/2012,2012‐0237,8/22/2011,Unknown,UC vehicle hit by dumpster,Report Taken
936,Bicyclist Stop,Gilman Dr/Villa La Jolla Dr,2/24/2012,120224051,2/24/2012,12:50 PM,,Verbal Warning Issued
937,Skateboard Stop,Russell Ln/Rupertus Wy,2/24/2012,120224061,2/24/2012,2:54 PM,,Verbal Warning Issued
938,Skateboard Stop,Russell Ln Rupertus Wy,2/24/2012,120224062,2/24/2012,2:58 PM,,Verbal Warning issued
939,Non Injury Accident,Regents Rd/Benino Court,2/24/2012,2012‐0238,2/24/2012,2:00 PM,Collision,Report Taken
940,Welfare Check,The Village West Bldg 2,2/24/2012,120224064,2/24/2012,4:18 PM,,Checks OK
941,Disturbance,Warren Lecture Hall,2/24/2012,120224065,2/24/2012,5:57 PM,Trick bicyclist,Verbal Warning Issued
942,Gas/Water/Sewer Leak,Pacific Hall,2/24/2012,120224066,2/24/2012,6:22 PM,Flood alert,Referred To Other Agency
943,Citizen Contact,The Village Bldg 1,2/24/2012,120224069,2/24/2012,8:15 PM,Resident Advisor requesting assistance with marijuana contact,Information Only
944,Citizen Contact,UCSD Police Department,2/24/2012,120224072,2/24/2012,9:44 PM,Reporting party receiving threats from possible buyer for his vehicle,Referred To Other Agency‐San Diego Police Department
945,Noise Disturbance,Revelle Apartments,2/24/2012,120224077,2/24/2012,10:51 PM,Loud music,Quiet On Arrival
946,Alcohol Contact,Kathmandu,2/24/2012,120224079,2/24/2012,11:09 PM,,Information Only
947,Suspicious Vehicle,Lot 007,2/24/2012,120224082,2/24/2012,11:42 PM,,Field Interview
948,Theft Of Bicycle,Revelle Bike Racks,2/11/2012,2012‐0231,1/29/2012‐1/30/2012,12:00 AM‐22:10 PM,Loss: $250.00,Online Report
949,Theft Of Bicycle,Goldberg Apartments Bike Stand,2/22/2012,2012‐0236,2/17/2012‐2/20/2012,2:30 PM‐1:30 PM,Loss: $150.00,Online Report
950,Stay Away Order,Stein Clinical Research Bldg,2/29/2012,120229001,2/29/2012,12:13 AM,Subject with stay away order seen in building,Checks OK
951,Noise Disturbance,Muir Apartments,2/29/2012,120229002,2/29/2012,12:49 AM,Running around and screaming,Quiet On Arrival
952,Information,Engineering Bldg Unit 3B,2/29/2012,120229006,2/29/2012,2:06 AM,Suspicious person,Information Only
953,Disturbance,1 Miramar Bldg 1,2/29/2012,120229007,2/29/2012,2:08 AM,Party,Will Cooperate
954,Noise Disturbance,Kathmandu,2/29/2012,120229014,2/29/2012,3:04 AM,Banging and yelling,Will Cooperate
955,Noise Disturbance,Kathmandu,2/29/2012,120229019,2/29/2012,5:48 AM,Loud music,Will Cooperate
956,Fire Alarm,Endurance Hall,2/29/2012,120229021,2/29/2012,6:15 AM,,False Alarm
957,Citizen Contact,Marshall Res Halls,2/29/2012,120229039,2/29/2012,11:19 AM,Possible stolen Home Depot cart on balcony,Unable To Locate
958,Assist Other Agency,La Jolla Village Dr/Paseo Dorado,2/29/2012,120229040,2/29/2012,11:35 AM,,Information Only
959,Information,York Hall,2/29/2012,120229042,2/29/2012,11:59 AM,"Possible bike stolen, no victim information",Information Only
960,Bicyclist Stop,North Torrey Pines Rd/Torrey Pines Scenic Dr,2/29/2012,120229045,2/29/2012,12:39 PM,,Verbal Warning Issued
961,Citizen Contact,Cainito Vecinos,2/29/2012,120229049,2/29/2012,1:44 PM,Subject has concerns about identity theft,Information Only
962,Non Injury Accident,Campus Service Complex Bldg G,2/29/2012,2012‐0257,2/29/2012,1:45 PM,UC vehicle vs. bollard,Report Taken
963,Incomplete Wireless 911 Call,Stewart Commons,2/29/2012,120229057,2/29/2012,6:55 PM,Voicemail left on call back,Unable To Locate
964,Incomplete Wireless 911 Call,Applied Physics and Math,2/29/2012,120229059,2/29/2012,7:51 PM,Voicemail left on call back,Unable To Locate
965,Quiet Hours Contact,The Village Bldg 1,2/29/2012,120229064,2/29/2012,10:11 PM,,Information Only
966,Noise Disturbance,Tenaya Hall,2/29/2012,120229065,2/29/2012,10:53 PM,Electric guitar,Will Cooperate
967,Noise Disturbance,Earth Hall,2/29/2012,120229071,2/29/2012,11:39 PM,Loud music,Will Cooperate
968,Information,Thornton Hospital,2/29/2012,120229072,2/29/2012,11:58 PM,"Per Thornton Security, patient recently discharged, may attempt to loiter on campus",Information Only
969,Suspicious Person,Price Center,2/1/2012,120201006,2/1/2012,2:23 AM,,Field Interview
970,Citizen Flagdown,Gilman Dr,2/1/2012,120201008,2/1/2012,4:38 AM,Directions,Information Only
971,Suspicious Vehicle,Library Walk,2/1/2012,120201009,2/1/2012,5:27 AM,,Checks OK
972,Incomplete Wireless Call,Revelle Apartments,2/1/2012,120201010,2/1/2012,6:22 AM,,Checks OK
973,Disturbance,Lot 104,2/1/2012,120201015,2/1/2012,7:51 AM,Roadrage,Checks OK
974,Information,Lot 208,2/1/2012,120201020,2/1/2012,8:22 AM,Witnessed possible hit & run,Information Only
975,Hazard Situation,Towne Center Dr/La Jolla Village Dr,2/1/2012,120201030,2/1/2012,12:53 PM,Stalled vehicle,Information Only
976,Tow Request,Lot 106,2/1/2012,2012‐0134,2/1/2012,12:50 PM,Excessive citations,Information Only
977,Suspicious Person,Nierenberg Hall,2/1/2012,120201035,2/1/2012,2:31 PM,,Unable To Locate
978,Suspicious Person,Warren Literature,2/1/2012,120201036,2/1/2012,3:27 PM,,Information Only
979,Suicide Attempt,Engineering Bldg Unit 3B,2/1/2012,120201038,2/1/2012,3:48 PM,,Transported To Hospital
980,Tow Request,Hopkins Parking Structure,2/1/2012,120201039,2/1/2012,6:46 PM,Vehicle rolled out of space,Information Only
981,Stolen Vehicle,Central Mesa Apartments,2/1/2012,2012‐0135,1/29/2012‐2/01/2012,9:35 PM‐8:00 PM,,Report Taken
982,Noise Disturbance,Tenaya Hall,2/1/2012,120201043,2/1/2012,9:15 PM,Electric guitar,Information Only
983,Quiet Hours Contact,Village East 1,2/1/2012,120201045,2/1/2012,11:30 PM,,Information Only
984,Marijuana Contact,Beagle,2/1/2012,120201046,2/1/2012,11:43 PM,,Information Only
985,Petty Theft,International House‐Laundry Room,1/30/2012,2012‐0127,1/21/2012,5:00 PM‐8:00 PM,Loss: $150.00,Online Report
986,Petty Theft,Unknown,1/26/2012,2012‐0133,11/16/2011‐12/19/2011,3:00 PM,Loss: $65.00,Online Report
987,Citizen Contact,The Village East,2/22/2012,120222003,2/22/2012,12:36 AM,,Information Only
988,Suspicious Person,Applied Physics and Math,2/22/2012,120222004,2/22/2012,12:48 AM,Homeless inside men's bathroom,Information Only
989,Information,ERC Admin,2/22/2012,120222006,2/22/2012,1:26 AM,Sprinklers on for over 2 hours,Referred to Other Agency
990,Alcohol Contact,The Village East,2/22/2012,120222009,2/22/2012,2:51 AM,,Field Interview
991,Citizen Contact,The Village,2/22/2012,120222010,2/22/2012,3:30 AM,,Information Only
992,Report of Vandalism to Vehicle,Parking Lot 113,2/22/2012,120222027,2/22/2012,1:40 PM,Nail in tire,Information Only
993,"Disturbance, General",Humanities and Social Sciences,2/22/2012,120222029,2/22/2012,4:30 PM,Disruptive student,Cancelled After Dispatch - RP does not want contact
994,Petty Theft,Mayer Hall Steps,2/22/2012,2012-0230,2/22/2012,4:00 - 6:00 PM,Total Loss:  $200.00,Report Taken
995,"Disturbance, Noise",Canyonview Pool,2/22/2012,120222039,2/22/2012,10:41 PM,Loud music,Will Cooperate
996,"Disturbance, Noise",Canyonview Pool,2/22/2012,120222039,2/22/2012,10:41 PM,Loud music,Will Cooperate
997,Petty Theft,Farmers Market,2/14/2012,2012-0225,2/14/2012,12:00 PM - 4:00 PM,Total Loss:  $8.00,Report Taken
998,Petty Theft,Stewart Hall,2/17/2012,2012-0226,10/19/2011 - 11/18/2011,10:00 PM - 3:30 PM,Total Loss:  $56.00,Report Taken
999,Petty Theft,Warren Res Halls,2/21/2012,2012-0229,1/17/2012 - 1/27/2012,5:00 PM - 2:00 PM,Total Loss: $50.00,Report Taken
1000,Citizen Contact,Village Place & Market,2/17/2012,120217001,2/17/2012,12:17 AM,Needs assistance with finding place to plug in electric vehicle,Information Only
1001,Suspicious Vehicle,Lot 705,2/17/2012,120217008,2/17/2012,1:45 AM,Sleeper in vehicle,Information Only
1002,Marijuana Contact,Anchor,2/17/2012,2012‐0214,2/17/2012,2:30 AM,,Marijuana Impounded
1003,Suspicious Person,Science & Engineering Research,2/17/2012,120217016,2/17/2012,6:55 AM,,Unable To Locate
1004,Bicyclist Stop,Voigt Dip,2/17/2012,120217022,2/17/2012,9:48 AM,,Verbal Warning Issued
1005,Bicyclist Stop,Lot 309,2/17/2012,120217023,2/17/2012,9:52 AM,,Verbal Warning Issued
1006,Skateboard Stop,Scholars Dr North/Lot 303,2/17/2012,120217028,2/17/2012,10:42 AM,,Verbal Warning Issued
1007,Fire Alarm,Village East 1,2/17/2012,120217034,2/17/2012,12:51 PM,,False Alarm
1008,Injury,Radiation Oncology Center,2/17/2012,120217035,2/17/2012,1:09 PM,"Adult male fell and hit head in parking lot, conscious and breathing",Transported To Hospital
1009,Incomplete Phone Call/911 Hangup,Plaza Café Annex,2/17/2012,120217036,2/17/2012,1:13 PM,,Checks Ok
1010,Incomplete Wireless 911 Call,Tioga Hall,2/17/2012,120217039,2/17/2012,2:42 PM,,Checks OK
1011,Animal Call,Thornton Hospital,2/17/2012,120217042,2/17/2012,3:15 PM,"Small dog in vehicle, windows partially down",Unable To Locate
1012,Welfare Check,Black Hall,2/17/2012,2012‐0215,2/17/2012,3:19 PM,,Informational Report Taken
1013,Burglary Alarm,1st Floor Housing/Marketing,2/17/2012,120217048,2/17/2012,5:36 PM,,False Alarm
1014,Illegal Parking,Pacific Hall,2/17/2012,120217051,2/17/2012,5:54 PM,,Cited
1015,Drunk In Public,Lot 705,2/17/2012,2012‐0216,2/17/2012,8:56 PM‐9:03 PM,,Transported To Detox
1016,Marijuana Contact,Matthews Apartments,2/17/2012,120217057,2/17/2012,9:21 PM,,Information Only
1017,Marijuana Contact,Sixth College Bldg 707,2/17/2012,120217058,2/17/2012,10:30 PM,,Information Only
1018,Alcohol Contact,The Village Bldg 2,2/17/2012,120217061,2/17/2012,11:04 PM,,Checks OK
1019,Assist Other Agency,Matthews Apartments,2/17/2012,120217062,2/17/2012,11:13 PM,Resident Advisor making alcohol contact,Checks OK
1020,Illegal Parking,Lot 359,2/17/2012,120217065,2/17/2012,11:41 PM,,Cited
1021,Marijuana Contact,The Village West Bldg 3,2/17/2012,2012‐0217,2/17/2012,11:54 PM,,Marijuana Impounded
1022,Noise Disturbance,Lot 406,2/10/2012,120210002,2/10/2012,12:49 AM,Vehicle playing loud music,Quiet On Arrival
1023,Suspicious Person,Brennan Hall,2/10/2012,120210004,2/10/2012,1:05 AM,,Field Interview
1024,Burglary Alarm,Preuss School,2/10/2012,120210014,2/10/2012,6:35 AM,,False Alarm
1025,Burglary Alarm,Robert Paine Center,2/10/2012,120210019,2/10/2012,8:16 AM,,False Alarm
1026,Suicide Attempt,East Campus Parking Structure,2/10/2012,2012‐0177,2/10/2012,8:31 AM,,Transported To Hospital
1027,Vandalism,Clics,2/10/2012,120210026,2/10/2012,10:43 AM,"Graffiti, damage unknown",Information Only
1028,Information,Revelle Provost,2/10/2012,120210027,2/10/2012,11:05 AM,Reporting party concerned about possibly combative son coming to home,Information Only
1029,Citizen Flagdown,Biology Bldg,2/10/2012,120210032,2/10/2012,11:48 AM,,Referred To Other Agency‐Risk Management
1030,Burglary Alarm,5th Floor Parking Office,2/10/2012,120210033,2/10/2012,12:15 PM,,False Alarm
1031,Hit & Run,Lot 017,2/10/2012,2012‐0178,2/10/2012,12:00 PM,,Report Taken
1032,Battery,Price Center East,2/10/2012,2012‐0179,2/10/2012,1:20 PM,"No battery, subject was pushed by unknown person",Report Taken
1033,Fire Alarm,UCTR 201,2/10/2012,120210048,2/10/2012,3:31 PM,"No fire, alarm caused by heating and ventilation system",Information Only
1034,Suspicious Person,UCTR 201,2/10/2012,120210049,2/10/2012,4:14 PM,,Information Only
1035,Skateboard Stop,Telemedicine Building,2/10/2012,120210052,2/10/2012,4:30 PM,Group of skateboarders trick skating,Gone On Arrival
1036,Ticket Sign Off,UCSD Police Department,2/10/2012,120210053,2/10/2012,6:13 PM,,Information Only
1037,Suspicious Person,Biomedical Sciences Bldg,2/10/2012,120210055,2/10/2012,7:29 PM,,Gone On Arrival
1038,Disturbance,Central Mesa Apartments,2/10/2012,2012‐0180,2/10/2012,9:00 PM,Domestic violence,Report Taken
1039,Disturbance,The Village Bldg 3,2/10/2012,120210065,2/10/2012,11:12 PM,Loud party,Information Only
1040,Alcohol Contact,Kathmandu,2/10/2012,120210068,2/10/2012,11:28 PM,,Field Interivew
1041,Alcohol Contact,Kathmandu,2/10/2012,120210069,2/10/2012,11:31 PM,,information Only
1042,Theft Of Bicycle,APM Bike Racks,2/8/2012,2012-0176,1/16/2012-1/24/2012,6:00 PM - 12:00 PM,Loss: $250.00,Online Report
1043,Suspicious Person,Muir Apartments,2/25/2012,120225001,2/25/2012,12:00 AM,,Unable To Locate
1044,Welfare Check,Douglas Hall,2/25/2012,120225002,2/25/2012,12:30 AM,,Checks OK
1045,Noise Disturbance,Kathmandu,2/25/2012,120225003,2/25/2012,12:40 AM,Loud party,Will Cooperate
1046,Suspicious Person,Supercomputer Center,2/25/2012,120225004,2/25/2012,12:59 AM,,Stay Away Order Issued
1047,Information,Lot 406,2/25/2012,120225006,2/25/2012,1:33 AM,Group of possibly intoxicated females inside vehicle,Information Only
1048,Alcohol Contact,The Village Bldg 8,2/25/2012,120225007,2/25/2012,1:35 AM,,Information Only
1049,Assist Other Agency,Kathmandu,2/25/2012,120225008,2/25/2012,1:41 AM,Assistance needed in breaking up large group,Information Only
1050,Marijuana Contact,Kathmandu,2/25/2012,120225011,2/25/2012,2:00 AM,,Information Only
1051,Disturbance,Geneva Hall,2/25/2012,120225014,2/25/2012,2:20 AM,Party,Will Cooperate
1052,Quiet Hours Contact,The Village Bldg 8,2/25/2012,120225015,2/25/2012,2:24 AM,,Information Only
1053,Quiet Hours Contact,Oceania Hall,2/25/2012,120225018,2/25/2012,2:33 AM,,Information Only
1054,Medical Aid,Douglas Hall,2/25/2012,2012‐0240,2/25/2012,2:40 AM,Excessive Alcohol,Transported To Hospital
1055,Alcohol Contact,The Village Bldg 1,2/25/2012,120225023,2/25/2012,2:41 AM,,Information Only
1056,Quiet Hours Contact,Sixth College Apartments,2/25/2012,120225024,2/25/2012,2:46 AM,,Information Only
1057,Alcohol Contact,Voigt Dr/Equality Ln,2/25/2012,120225025,2/25/2012,3:00 AM,,Information Only
1058,Noise Disturbance,1 Miramar Bldg 4,2/25/2012,120225027,2/25/2012,3:46 AM,,Will Cooperate
1059,Suspicious Person,Lot 206,2/25/2012,120225030,2/25/2012,4:56 AM,,Checks OK
1060,Hazard Situation,I‐5/Genesee,2/25/2012,120225035,2/25/2012,6:51 AM,Transient walking in middle of ramp,Referred To Other Agency‐California Highway Patrol
1061,Disturbance,Thornton Hospital,2/25/2012,120225046,2/25/2012,10:25 AM,Per security guard verbal argument between boyfriend and girlfriend,Field Interview
1062,Incomplete Phone Call/911 Hangup,Gilman Parking Structure,2/25/2012,120225047,2/25/2012,10:27 AM,,Information Only
1063,Suspicious Person,Muir Apartments,2/25/2012,120225048,2/25/2012,11:19 AM,,Field Interview
1064,Bicyclist Stop,Voigt Dr/Lot 510,2/25/2012,120225050,2/25/2012,1:45 PM,,Verbal Warning Issued
1065,Skateboard Stop,Price Center,2/25/2012,120225051,2/25/2012,1:59 PM,,Field Interview
1066,Hazard Situation,I‐5‐South of 805/5 Split,2/25/2012,120225054,2/25/2012,4:03 PM,Female standing on top of center median,Referred To Other Agency
1067,Bicyclist Stop,Ridgewalk,2/25/2012,120225057,2/25/2012,4:52 PM,,Verbal Warning Issued
1068,Citizen Contact,Rady School Of Management,2/25/2012,120225058,2/25/2012,5:08 PM,Motorist driving on sidewalk,Verbal Warning Issued
1069,Illegal Parking,Matthew Ln,2/25/2012,120225059,2/25/2012,5:27 PM,,Information Only
1070,Incomplete Wireless 911 Call,Muir Commons,2/25/2012,120225060,2/25/2012,6:28 PM,,Checks Ok
1071,Citizen Contact,Geneva Hall,2/25/2012,120225061,2/25/2012,6:53 PM,Citizen would like information on restraining orders in reference to harassment,Information Only
