,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
845,Traffic Hazard,North Torrey Pines Rd/ North Point Dr,4/9/2018,1804090030,4/9/2018,8:20 AM,Vehicle blocking bike lane,Verbal Warning Issued
846,Security Alarm,Warren Lecture Hall,4/9/2018,1804090035,4/9/2018,9:01 AM,,False Alarm
847,Fire Alarm,Revelle Apartments,4/9/2018,1804090044,4/9/2018,11:10 AM,,False Alarm
848,Petty Theft,UCSD Campus / Solana Beach,4/9/2018,2018‐0524,3/21/2018,3:00 AM,"Victim left phone inside of Lyft ride, driver failed to turn phone into San Diego Lyft Offices, loss $200.00",Report Taken
849,Fire Alarm,Goody's,4/9/2018,1804090051,4/9/2018,11:48 AM,,Cancelled
850,Vandalism,Biology Field,4/9/2018,1804090052,4/9/2018,11:50 AM,,Cancelled
851,Ticket Sign Off,UCSD Police Department,4/9/2018,1804090056,4/9/2018,12:13 PM,,Service Provided
852,Bicyclist Stop,Lyman / 6th College,4/9/2018,1804090065,4/9/2018,3:39 PM,,Verbal Warning Issued
853,Found Property,UCSD Police Department,4/9/2018,1804090067,4/9/2018,4:14 PM,Lost & found property drop off from gym,Service Provided
854,Found Property,UCSD Police Department,4/9/2018,1804090068,4/9/2018,4:28 PM,Lost & found drop off from Res Life,Service Provided
855,Citizen Contact,Solis Hall,4/9/2018,1804090069,4/9/2018,7:02 PM,Request for assistance cutting jammed bike lock,Service Provided
856,Security Alarm,Engineering Building,4/9/2018,1804090071,4/9/2018,47:42 PM,,False Alarm
857,Security Alarm,Rebecca & John Moores Cancer Center,4/9/2018,1804090072,4/9/2018,7:51 PM,,Checks OK
858,Information,Revelle Apartments,4/9/2018,1804090073,4/9/2018,8:46 PM,"Per RSO, hallway lights on level 1 are out",Referred To Other UCSD Department
859,Marijuana Contact,Revelle Apartments,4/9/2018,1804090076,4/9/2018,10:26 PM,"Per Resident Advisor, odor of marijuana in apartment",Referred To Student Conduct
860,Suspicious Vehicle,Scholars Dr South,4/9/2018,1804090081,4/9/2018,11:45 PM,Unoccupied vehicle parked in middle of roadway,Verbal Warning Issued
861,Petty Theft,Price Center,4/9/2018,2018‐0526,4/5/2018,12:10 PM‐1:10 PM,"Stolen card holder, loss $60.00",Online Report
862,Alcohol Contact,Marshall Apartments East,4/16/2018,1804160001,4/16/2018,12:05 AM,,Referred To Student Conduct
863,Quiet Hours Contact,The Village West Bldg,4/16/2018,1804160003,4/16/2018,2:03 AM,,Verbal Warning Issued
864,Extortion By Threat,Tioga Hall,4/16/2018,2018‐0567,4/16/2018,2:03 AM,"Unknown suspect(s) threatened victim, with posting of private pictures on social media site unless victim agreed to pay a specific amount of money",Report Taken
865,Noise Disturbance,Discovery Hall,4/16/2018,1804160005,4/16/2018,2:38 AM,Loud machine noise coming from outside of building,Checks OK
866,Illegal Camping,Voigt Dr.,4/16/2018,1804160007,4/16/2018,3:15 AM,Transient Sleeping on bench at bus stop,Checks Ok
867,Citizen Contact,UCSD Police Department,4/16/2018,1804160013,4/16/2018,8:38 AM,Citizen requesting to meet with specific officer,Service Provided
868,Suspicious Person,Great Hall,4/16/2018,1804160014,4/16/2018,8:43 AM,Person seen checking doors,Unable to locate
869,Bicyclist Stop,Lot 207,4/16/2018,1804160015,4/16/2018,8:57 AM,,Verbal Warning Issued
870,Animal Call,Leichtag Biomedical Bldg,4/16/2018,1804160019,4/16/2018,9:11 AM,Large dogs off leash,Field Interview
871,Information Only,Campus Services Comlex Bldg B,4/16/2018,1804160020,4/16/2018,9:12 AM,Found Property,Service Provided
872,Traffic Control,La Jolla Village Dr.,4/16/2018,1804160026,4/16/2018,10:21 AM,Disabled vehicle,Servics Provided
873,Medical Aid,Goldberg Hall,4/16/2018,1804160029,4/1/2018,11:11 AM,Female expierencing abdominal pain,Transported to Hospital
874,Information Only,UCSD Police Department,4/16/2018,1804160035,4/16/2018,12:15 PM,Annonyms report of possible drug sales,Information only
875,Suspicious Person,Roger's Place,4/16/2018,1804160037,4/16/2018,12:40 PM,,Field Interview
876,Bicyclist Stop,Voigt Dr/Lot 701,4/16/2018,1804160038,4/16/2018,12:42 PM,,Verbal Warning Issued
877,Welfare Check,Argo Hall,4/16/2018,2018‐0569,4/16/2018,4:02 PM,Report of student posting non‐threatening but weird messages via social media,Checks OK
878,Citizen Contact,South Mesa Apartments,4/16/2018,1804160054,4/16/2018,10:05 PM,RSO contacted subject for walking around area and looking inside apartment windows,Information Only
879,Suspicious Vehicle,Pangea Parking Structure,4/16/2018,1804160064,4/16/2018,11:30 PM,,Checks OK
880,Clery Incident Report ‐ Rape,On Campus ‐ Residential,4/16/2018,2018‐0568,2/16/2018,Unknown,,Information Only
881,Petty Theft ‐ Bicycle,Lot 704,4/16/2018,2018‐0575,4/13/2018‐4/16/2018,3:00 PM‐9:00 AM,Loss $50.00,Online Report
882,Petty Theft ‐ Bicycle,The Village West Building 7,4/16/2018,2018‐0576,4/13/2018‐4/16/2018,4:00 PM‐9:00 AM,Loss $800.00,Online Report
883,Theft,UCSD Medical Center ‐ Hillcrest,4/16/2018,HC18‐04‐16‐0732,4/15/2018,11:35 PM,"Patient stated someone stole his personal belonging from room, loss $525.36",Hospital Security Report Taken
884,DUI,Lot 101,4/27/2018,2018‐0631,4/27/2018,1:13 AM,23152(A) VC ‐ DUI Alcohol,Closed by Adult Arrest
887,Fire Alarm,Endurance Hall,4/27/2018,2018‐0632,4/27/2018,8:50 AM,,False Alarm
888,Hit and Run Collision ‐ No Injuries,Lot 208,4/27/2018,2018‐0632,4/27/2018,8:50 AM,,Report Taken
889,Incomplete Phone Call/ 911 Hang‐up,UCSD Police Department,4/27/2018,1804270019,4/27/2018,9:28 AM,,Logged Event
890,Medical Aid,Galbraith Hall,4/27/2018,1804270022,4/27/2018,11:03 AM,Report of male having a seizure,Transported To Hospital
891,Information,Tioga Hall,4/27/2018,1804270023,4/27/2018,11:05 AM,911 hang‐up,Logged Event
892,Security Alarm,Geisel Library,4/27/2018,1804270026,4/27/2018,11:12 AM,,Cancelled
893,Non Injury Collision,Lot 102,4/27/2018,1804270027,4/27/2018,11:24 AM,Involved parties exchanged information,Information Only
894,Chemical Spill,Torrey Pines Center South,4/27/2018,1804270028,4/27/2018,11:32 AM,Report of Ether smell in room for past two days,Referred To Other UCSD Department
895,Incomplete Phone Call/911 Hang‐up,Glider Port,4/27/2018,1804270031,4/27/2018,1:12 PM,"Report of male pulling a boy by hair, hit boy over head and took into motorhome",Referred To Other Agency ‐ San Diego Police
896,Citizen Contact,Humanities and Social Sciences,4/27/2018,1804270035,4/27/2018,2:10 PM,"Report of two non‐affiliates, a male and female that came into classroom, female possibly took pictures of power points",Information Only
897,Fraud,Revelle ‐ Discovery Hall,4/27/2018,2018‐0633,12/1/2016 ‐ 07/04/2017,Unknown,"Report of known suspect who fraudulently used victim's credit card, loss $8,670.93",Report Taken
898,Non Injury Collision,North Torrey Pines Rd/La Jolla Shores Dr,4/27/2018,1804270037,4/27/2018,3:35 PM,Report of glass on the road,Referred To Other Agency ‐ San Diego Police
899,Medical Aid,Pacific Hall,4/27/2018,1804270041,4/27/2018,6:24 PM,"Female fainted, she is conscious and breathing",Transported To Hospital
900,Call For Help,Carmel Valley Rd,4/27/2018,1804270043,4/27/2018,7:06 PM,"Report of debris in road way, received via 911",Logged Event
901,Reckless Driving,Expedition Wy,4/27/2018,1804270052,4/27/2018,9:41 PM,"Reporting party inside of UBER ride, states they are being chased by another vehicle",Gone On Arrival
902,Welfare Check,Voigt Dr / Gilman Dr.,4/27/2018,1804270053,4/27/2018,9:48 PM,Male walking in the street,Field Interview
903,UC Policy Violation,Marshall Res Halls,4/27/2018,1804270056,4/27/2018,10:04 PM,Guests in room during Sun God restricted times,Will Cooperate
904,Medical Aid,Mandeville Center,4/27/2018,1804270057,4/27/2018,11:06 PM,Report of male vomiting inside first floor men's restroom,Checks Ok
905,Alcohol Contact,Marshall Apartments West,4/27/2018,1804270059,4/27/2018,11:25 PM,,Referred To Student Conduct
906,Citizen Flagdown,UCSD Police Department,4/27/2018,1804270060,4/27/2018,11:35 AM,Seeking info on lost & found hours,Service Provided
907,Noise Disturbance,Central Mesa Apartments,4/27/2018,1804270062,4/27/2018,11:54 PM,Loud stomping and singing,Will Cooperate
908,Grand Theft,Computer Science & Engineering,4/27/2018,2018‐0667,3/20/2018‐4/20/2018,3:10 PM‐3:10 PM,"Victim's camera equipment stolen from unlocked office, loss $1,478.00",Online Report
909,Petty Theft ‐ Bicycle,Douglas Hall,4/27/2018,2018‐0668,4/26/2018,5:30 PM‐8:00 PM,Loss $300.00,Online Report
910,Clery Incident Report ‐ Rape,Off Campus,4/27/2018,2018‐0634,1/1/2018‐1/31/2018,Unknown,,Information Only
911,Security Alarm,Faculty Club,4/13/2018,1804130006,4/13/2018,3:33 AM,,False Alarm
912,Counter Collision Report,UCSD Medical Center ‐ Hillcrest,4/13/2018,2018‐0549,4/12/2018,7:30 AM,UC shuttle bus vs. Pole,Report Taken
913,Property Damage,Lot 304 ‐ Bicycle Rack,4/13/2018,2018‐0550,4/12/2018,4:40 PM,"Driver of golf cart backed up into three bicycles on bike rack, damage $600.00",Report Taken
914,Information,Mandeville Ln/Gilman Dr,4/13/2018,1804130016,4/13/2018,9:48 AM,Reporting parties state a female drive of UC electric cart almost hit them,Information Only
915,Illegal Vendor/Solicitor,Library Walk,4/13/2018,1804130018,4/13/2018,11:24 AM,Report of aggressive solicitor,Information Only
916,Information,Peets Coffee,4/13/2018,2018‐0551,4/13/2018,11:33 AM,Civil dispute between staff and patron,Information Only
917,Assist Other Agency,Urey Hall,4/13/2018,1804130020,4/13/2018,11:38 AM,"Oceanside Police received call from employee regarding one of their visiting grad students, whom they had not heard from in a day",Checks OK
918,Suicide Attempt,Geisel Library,4/13/2018,2018‐0552,4/12/2018‐4/13/2018,8:35 PM ‐ 1:00 PM,Student that resides off campus made suicidal threats via text messages and social media,Referred To Other Agency ‐ San Diego Police
919,Animal Call,Mandeville Center,4/13/2018,1804130024,4/13/2018,12:48 PM,,Unfounded
920,Suspicious Circumstances,UCSD Campus,4/13/2018,2018‐0553,10/27/2017‐3/6/2018,3:00 AM,Report of unwanted text messages from unknown subject,Report Taken
921,Suicide Attempt,Argo Hall,4/13/2018,1804130028,4/13/2018,1:48 PM,Third hand information of a possible suicidal subject,Checks OK
922,Lost Property,UCSD Police Department,4/13/2018,1804130031,4/13/2018,2:20 PM,Lost passport,Service Provided
923,Trespass,RIMAC,4/13/2018,2018‐0554,4/13/2018,2:50 PM,Known non‐affiliate located on second floor of building,Stay Away Order Issued
924,Suspicious Person,The Village West Building 1,4/13/2018,1804130033,4/13/2018,2:53 PM,Male in vehicle possibly taking photos of females,Unable to Locate
925,Non Injury Collision,Osler Ln / Gilman Dr.,4/13/2018,1804130034,4/13/2018,4:22 PM,"Truck vs City Bus, blocking traffic",Unable to Locate
926,Suicide Attempt,Galbraith Hall,4/13/2018,1804130035,4/13/2018,5:05 PM,Voluntary request for transport to hospital for evaluation,Transported To Hospital
927,Medical Aid,Hopkins Parking Structure,4/13/2018,1804130040,4/13/2018,7:29 PM,Report of female throwing up on bridge,Transported To Hospital
928,Disturbance ‐ Party,Miramar Building,4/13/2018,1804130049,4/13/2018,10:17 PM,,Quiet On Arrival
929,Suspicious Vehicle,Lot 017,4/13/2018,1804130050,4/13/2018,10:19 PM,,Checks Ok
930,UC Policy Violation,Tenaya Hall,4/13/2018,1804130051,4/13/2018,10:22 PM,Open flame barbeque on patio,Referred To Student Conduct
931,Suspicious Circumstances,La Jolla Villages Dr / Villa la Jolla Dr,4/13/2018,1804130052,4/13/2018,10:28 PM,Homeless male approached reporter and asked him for the gun he was promised,Field Interview
932,Welfare Check,The Village West Building 3,4/13/2018,1804130054,4/13/2018,10:56 PM,Reporting party concerned for friend who made suicidal comments to boyfriend,Checks OK
933,Petty Theft ‐ Bicycle,H&SS Building ‐ Bike Racks,4/13/2018,2018‐0566,4/13/2018,5:00 PM ‐ 10:00 PM,Loss $450.00,Online Report
934,Battery,UCSD Medical Center‐ Hillcrest,4/13/2018,HC18‐04‐12‐0715,4/12/2018,7:28 PM,Staff member punched in face by patien,Hospital Security Report Taken
935,UC Policy Violation,The Village West,4/11/2018,1804110001,4/11/2018,12:02 AM,Group of five smoking in stairwell,Referred To Student Conduct
936,Welfare Check,Gilman Dr,4/11/2018,1804110003,4/11/2018,12:33 AM,Male at bus stop requesting an ambulance/medical aid for blisters on feet,Service Provided
937,Suspicious Vehicle,Visual Arts,4/11/2018,1804110008,4/11/2018,1:18 AM,,Checks Ok
938,Alcohol Contact,Marshall Residence Halls,4/11/2018,1804110007,4/11/2018,2:13 AM,,Checks Ok
939,Suspicious Person,Lot 701,4/11/2018,1804110008,4/11/2018,2:51 AM,"Male was yelling at reporting party for a ride, RP called for an UBER and paid with own funds",Service Provided
940,Non‐Injury Collision,UCSD Medical Center ‐ Hillcrest,4/11/2018,2018‐0537,4/11/2018,7:20 AM,UC vehicle damaged after being driven through dip in roadway due to construction,Report Taken
941,Suspicious Person,Engineering Building,4/11/2018,2018‐0536,4/11/2018,8:10 AM,Transient sleeping on basement floor,Stay Away Order Issued
942,Welfare Check,Village East 1,4/11/2018,180411022,4/11/2018,8:21 AM,Parent unable to get in contact with son who had stated he was feeling ill earlier in the day,Service Provided
943,Suspicious Person,Eucalyptus Grove Ln / Gillman Dr.,4/11/2018,1804110033,4/11/2018,9:59 AM,,Unable to Locate
944,Disturbance,Lot 510,4/11/2018,1804110034,4/11/2018,10:02 AM,"Reporting party was argument over parking space, does not feel safe leaving vehicle",Cancelled
945,False Bomb Report,UCSD Police Department,4/11/2018,2018‐0538,4/11/2018,Unknown,Former patient made false bomb threat via online survey,Report Taken
946,Ticket Sign Off,UCSD Police Department,4/11/2018,1804110038,4/11/2018,11:33 AM,,Service Provided
947,Security Alarm,Student Health,4/11/2018,18041100040,4/11/2018,12:04 PM,,Service Provided
948,Property Damage,RIMAC Field/Spanos Field,4/11/2018,2018‐0539,4/5/2018,5:30 PM,"Driver of UC vehicle slightly collided with fate to field, causing damage to fender of vehicle",Report Taken
949,Welfare Check,Galbraith Hall,4/11/2018,1804110050,4/11/2018,1:37 PM,Male student requesting transportation to speak with mental health doctor,Transported To Hospital
950,Welfare Check,Health Sciences Biomed Research Facility,4/11/2018,1804110050,4/11/2018,4:09 PM,"Unknown female, possible transient or disoriented, was asking for her son",Cancelled
951,Information,Gilman Parking Structure,4/11/2018,1804110053,4/11/2018,5:28 PM,Vehicle booted,Information Only
952,Information,Cuzco Hall,4/11/2018,1804110055,4/11/2018,6:10 PM,Request to speak with CARE,Referred To Other UCSD Department
953,Information,East Campus Parking Structure,4/11/2018,1804110056,4/11/2018,7:22 PM,Vehicle booted,Information Only
954,Suspicious Person,Price Center,4/11/2018,1804110057,4/11/2018,7:58 PM,Three males appear to be tampering with bicycles,Unable to Locate
955,Citizen Contact,Mobil Station,4/11/2018,1804110059,4/11/2018,9:18 PM,Officer checking for possible DUI in parking lot,Referred To Other Agency ‐ San Diego Police
956,Marijuana Contact,Marshall Apartments,4/11/2018,1804110060,4/11/2018,9:25 PM,,Referred To Student Conduct
957,Information,Genesee AV / Interstate 5,4/11/2018,1804110062,4/11/2018,9:35 PM,West bound freeway closed to traffic,Information Only
958,Found Property,Revelle Apartments,4/11/2018,1804110066,4/11/2018,9:56 PM,Found Wallet,Service Provided
959,Signal Light Malfunction,Regents / Regents Park Row,4/11/2018,1804110068,4/11/2018,10:25 PM,Traffic signals are out,Referred to Other Agency
960,Noise Disturbance,Mesa Nueva Building C,4/11/2018,1804110070,4/11/2018,10:31 PM,Loud Talking,Referred To Student Conduct
961,Bicyclist Stop,Gilman Dr/ La Jolla Village Dr.,4/11/2018,1804110072,4/11/2018,10:37 PM,,Verbal Warning Issued
962,Information,Genesee Ave / Science Center Drive,4/11/2018,1804110078,4/11/2018,11:40 PM,Lanes blocked for thru traffic due to construction,Information Only
963,Bicyclist Stop,Voigt Dr,4/11/2018,1804110080,4/11/2018,11:43 PM,,Verbal Warning Issued
964,Petty Theft ‐ Bicycle,The Village West,4/11/2018,2018‐0547,4/10/2018,7:30 PM‐9:00 PM,Loss $400.00,Online Report
965,Petty Theft,Pines Dining Hall,4/11/2018,2018-0548,4/11/2018,4:10 PM‐5:15 PM,"Sunglasses possibly fell or were stolen from victim's jacket pocket, loss $200.00",Online Report
966,Suspicious Vehicle,Lot 002,4/26/2018,1804260001,4/26/2018,12:01 AM,,Checks OK
967,Noise Disturbance,Goldberg Hall,4/26/2018,1804260007,4/26/2018,1:43 AM,Loud music,Referred To Student Conduct
968,Found Property,The Village East Building 1,4/26/2018,1804260008,4/26/2018,2:10 AM,Found backpack,Checks OK
969,Petty Theft,Marshall Res Halls,4/26/2018,1804260011,4/26/2018,2:58 AM,Reporting party states they saw a male rip a bike out of bicycle racks,Unable To Locate
970,Security Alarm,Engineering Building,4/26/2018,1804260012,4/26/2018,3:03 AM,,False Alarm
971,Security Alarm,Engineering Building,4/26/2018,1804260013,4/26/2018,3:34 AM,,False Alarm
972,Suspicious Person,Pepper Canyon Hall,4/26/2018,1804260016,4/26/2018,4:15 AM,Male sleeping in restroom,Field Interview
973,Information,UCSD Police Department,4/26/2018,1804260019,4/26/2018,6:11 AM,911 hang‐up,Logged Event
974,Information,Genesee Ave/John Jay Hopkins Dr,4/26/2018,1804260027,4/26/2018,8:37 AM,Vehicle stalled in traffic,Referred To Other Agency ‐ San Diego Police
975,Suspicious Package,Gilman Dr/La Jolla Village Dr,4/26/2018,1804260028,4/26/2018,8:46 AM,,Checks OK
976,Assist Other Agency,Genesee Ave/John Jay Hopkins Dr,4/26/2018,1804260030,4/26/2018,8:55 AM,,Service Provided
