,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
1168,Non Injury Traffic Accident,Gilman Dr/Russell Ln,10/21/2011,2011‐1382,10/21/2011,2:40 PM,,Report Taken
1169,Ticket Sign Off,Price Center,10/21/2011,111021047,10/21/2011,3:44 PM,,Information Only
1170,Disturbance,Lot 108,10/21/2011,111021048,10/21/2011,5:19 PM,Vehicle with two suspicious persons,Gone On Arrival
1171,Citizen Contact,La Jolla Del Sol Apartments,10/21/2011,111021050,10/21/2011,6:48 PM,Noise complaint,Information Only
1172,Burglary Alarm,Biomedical Library,10/21/2011,111021051,10/21/2011,6:56 PM,,False Alarm
1173,Gas/Water/Sewer Leak,Engineering Bldg Unit 1,10/21/2011,111021052,10/21/2011,7:40 PM,,Referred To Other Agency‐EH&S
1174,Information,Birch Admissions,10/21/2011,111021054,10/21/2011,8:18 PM,"Child hurt ankle on bike pedal, no medical attention needed",Information Only
1175,Burglary Alarm,Price Center‐Jamba Juice,10/21/2011,111021058,10/21/2011,9:30 PM,,False Alarm
1176,Bicyclist Stop,Gilman Dr,10/21/2011,111021061,10/21/2011,9:44 PM,,Verbal Warning Issued
1177,Alcohol Contact,Cuzco Hall,10/21/2011,111021063,10/21/2011,9:53 PM,,Information Only
1178,Hazard Situation,Village East 1,10/21/2011,111021067,10/21/2011,10:58 PM,Laser pointer,Impounded
1179,Quiet Hours Contact,Marshall Res Halls,10/21/2011,111021071,10/21/2011,11:23 PM,,Information Only
1180,Disturbance,Sixth College Apartments,10/21/2011,111021074,10/21/2011,11:38 PM,Loud party,Field Interview
1181,Disturbance,Tamarack Apartments,10/21/2011,2011‐1383,10/21/2011,11:38 AM,Loud Party,"Closed By Citation, Adult"
1183,Alcohol Contact,Oceania Hall,10/21/2011,111021075,10/21/2011,11:50 PM,,Field Interview
1184,Citizen Contact,Marshall Res Halls,10/21/2011,111021076,10/21/2011,11:51 AM,Housing violation,Information Only
1185,Alcohol Contact,Sixth College Apartments,10/21/2011,111021078,10/21/2011,11:58 AM,,Field Interview
1186,Noise Disturbance,South Mesa Apartments,10/9/2011,111009001,10/9/2011,12:04 AM,Loud Talking,Will Cooperate
1187,Suspicious Person,SIO Pier,10/9/2011,111009002,10/9/2011,12:05 AM,,Information Only
1188,Alcohol Contact,Geneva Hall,10/9/2011,111009004,10/9/2011,12:17 AM,,Information Only
1189,Dunk In Public,SDSU,10/9/2011,2011‐1295,10/9/2011,12:05 AM,Special event,Transported to Detox
1190,Alcohol Contact,Stewart Hall,10/9/2011,111009007,10/9/2011,12:37 AM,,Field Interview
1191,Citizen Flagdown,Center For Molecular Medicine,10/9/2011,111009012,10/9/2011,1:04 AM,Help locating lost property,Information Only
1192,Disturbance,Regents Rd,10/9/2011,111009013,10/9/2011,1:09 AM,Loud party,Will Cooperate
1193,Suspicious Person,Marshall Ln/Scholars Dr North,10/9/2011,111009015,10/9/2011,1:14 AM,,Unable To Locate
1194,Assist Other Agency,The Village Bldg 1,10/9/2011,2011‐1297,10/9/2011,1:40 AM,Subject uncooperative with Resident Advisor‐Public Intoxication,Transported to Detox
1195,Drunk In Public,SDSU,10/9/2011,2011‐1296,10/9/2011,1:49 AM,Special event,Report Taken
1196,Possible Drunk Driver,Regents Rd/La Jolla Village Dr,10/9/2011,111009020,10/9/2011,1:54 AM,,Unable To Locate
1197,Alcohol Contact,Earls Place,10/9/2011,111009023,10/9/2011,2:08 AM,,Field Interview
1198,Citizen Contact,Stewart Hall,10/9/2011,111009026,10/9/2011,2:12 AM,,Information Only
1199,Quiet Hours Contact,Village East 3,10/9/2011,111009027,10/9/2011,2:15 AM,,Will Cooperate
1200,Assist Other Agency,The Village Bldg 8,10/9/2011,111009028,10/9/2011,2:27 AM,Out with Resident Advisor in regards to several noise complaints,Checks OK
1201,Quiet Hours Contact,Muir Apartments,10/9/2011,111009031,10/9/2011,2:35 AM,,Field Interview
1202,Quiet Hours Contact,Brennan Hall,10/9/2011,111009032,10/9/2011,2:39 AM,,Field Interview
1203,Quiet Hours Contact,Tamarack Apartments,10/9/2011,111009036,10/9/2011,3:07 AM,,Information Only
1204,Disturbance,Black Hall,10/9/2011,111009038,10/9/2011,3:51 AM,Loud party,Will Cooperate
1205,Alcohol Contact,The Village Bldg 2,10/9/2011,111009039,10/9/2011,3:51 AM,2 males carrying another male,Checks OK
1206,Citizen Contact,VA Embankment,10/9/2011,111009042,10/9/2011,9:16 AM,,Checks OK
1207,Welfare Check,Elliott Field,10/9/2011,111009044,10/9/2011,9:37 AM,,Cancelled After Dispatch
1208,Fire Alarm,North Mesa Apartments,10/9/2011,111009048,10/9/2011,1:55 PM,,False Alarm
1209,Drunk In Public,Voigt Dr/Campus Point Dr,10/9/2011,111009050,10/9/2011,4:50 PM,"Not drunk in public, subject has disability",Transported to VA Hospital At Subjects Request
1210,Medical Aid,Grassy Knoll,10/9/2011,111009056,10/9/2011,6:39 PM,"Young female fell while climbing over gate, possible hip injury",Transported To Scripps Medical Hospital
1211,Information,Matthews Apartments,10/9/2011,111009063,10/9/2011,8:18 PM,Suspicious persons inside laundry room,Information Only
1212,Bicyclist Stop,Lyman Ln,10/9/2011,111009070,10/9/2011,9:17 PM,,Verbal Warning Issued
1213,Suicide Attempt,Pepper Canyon Hall,10/9/2011,111009074,10/9/2011,10:06 PM,No signs of suicide attempt,Checks OK
1214,Quiet Hours Contact,The Village Bldg 1,10/3/2011,111003004,10/3/2011,12:38 AM,,Information Only
1215,Noise Disturbance,Latin America Hall,10/3/2011,111003007,10/3/2011,12:52 AM,,Will Cooperate
1216,Possession Of Marijuana,Matthews Apartments,10/3/2011,111003009,10/3/2011,1:12 AM,,Field Interview
1217,Alcohol Contact,Village East 3,10/3/2011,111003017,10/3/2011,2:27 AM,,Information Only
1218,Traffic Stop,Scholars Ln/Scholars Dr South,10/3/2011,2011‐1261,10/3/2011,2:28 AM,Alcohol involved,1 Transported to Detox/2 Adult Citations Issued
1219,Traffic Stop,Lot 310,10/3/2011,2011‐1262,10/3/2011,3:41 AM,Alcohol involved,1 Transported to Detox/4 Adult Citations Issued
1220,Vandalism,Café Ole Cart,10/3/2011,2011‐1263,09/30/2011‐10/03/2011,5:00 PM‐7:00 AM,Vending snack machine,Report Taken
1221,Fire,Lot 007,10/3/2011,111003026,10/3/2011,8:11 AM,Small battery fire,Checks OK
1222,Bicyclist Stop,Gilman Dr/Voigt Dr,10/3/2011,111003028,10/3/2011,8:25 AM,,Verbal Warning Issued
1223,Burglary,Engineering Bldg Unit 2,10/3/2011,2011‐1264,09/30/2011‐10/03/2011,4:00 PM‐8:00 AM,"Property removed from attached storage cage, Loss: $500.00",Report Taken
1224,Illegal Parking,Glider Port,10/3/2011,111003049,10/3/2011,12:32 PM,,Information Only
1225,Citizen Contact,UCSD Police Department,10/3/2011,111003054,10/3/2011,2:13 AM,Questions about filing a temporary restraining order,Information Only
1226,Citizen Contact,The Village Bldg 8,10/3/2011,111003058,10/3/2011,6:09 PM,Two bikes locked to together by accident,Information Only
1227,Theft Of Bicycle,Tioga Hall,10/3/2011,2011‐1268,10/3/2011,4:00 PM‐6:30 PM,Loss: $500.00,Report Taken
1228,Possession Of Marijuana,Tamarack Apartments,10/3/2011,111003060,10/3/2011,7:02 PM,,Information Only
1229,Drunk Driving No Injuries,North Torrey Pines Rd/La Jolla Village Dr,10/3/2011,111003061,10/3/2011,8:09 PM,San Diego PD will handle,Information Only
1230,Animal Call,Marshall Provost,10/3/2011,111003062,10/3/2011,8:11 PM,Injured rabbit,Information Only
1231,Lost Property,Sixth College Apartments,10/3/2011,111003063,10/3/2011,8:44 PM,Property found,Information Only
1232,Citizen Contact,Matthews Apartments,10/3/2011,111003065,10/3/2011,9:20 PM,Meet with Residential Security regarding possible drug activity,Information Only
1233,Citizen Contact,Leichtag Biomedical Bldg,10/3/2011,111003066,10/3/2011,9:20 PM,Found bullet,Information Only
1234,Illegal Parking,Matthews Turnaround,10/3/2011,111003069,10/3/2011,10:39 PM,,Parking Citation
1235,Fire Alarm,Stephen Birch Aquarium,10/3/2011,111003070,10/3/2011,11:23 PM,,False Alarm
1236,Theft Of Bicycle,Library Walk/University Center,9/29/2011,2011‐1271,9/29/2011,5:30 PM‐9:15 PM,Loss: $800.00,Online Report
1237,Burglary Alarm,Geisel Library,10/26/2011,111026012,10/26/2011,2:28 AM,,False Alarm
1238,Noise Disturbance,Asia Hall,10/26/2011,111026014,10/26/2011,2:56 AM,Loud talking,Quiet On Arrival
1239,Noise Disturbance,Harlan Hall,10/26/2011,111026016,10/26/2011,3:15 AM,Loud music,Information Only
1240,Alcohol Contact,Genesee/ Campus Point Dr,10/26/2011,111026017,10/26/2011,4:52 AM,Male slumped over,Field Interview
1241,Injury,Library Walk,10/26/2011,2011‐1412,10/26/2011,10:33 AM,"Female fell and hit head, conscious and breathing",Transferred To Hospital
1242,Bicyclist Stop,Library Walk,10/26/2011,111026040,10/26/2011,11:21 AM,,Verbal Warning Issued
1243,Information,Student Center Bldg A,10/26/2011,111026041,10/26/2011,11:30 AM,"Microwave causing smoke, no fire, disregard fire alarm if any",Information Only
1244,Burglary Alarm,Marshall Res Dean Residence,10/26/2011,111026043,10/26/2011,11:50 AM,,False Alarm
1245,Shoplifting,Bookstore,10/26/2011,2011‐1413,10/26/2011,12:15 PM,Loss: $107.00,"Closed By Citation, Adult"
1246,Suspicious Person,Spanos Athletic Training Facility,10/26/2011,111026048,10/26/2011,3:03 PM,,Gone On Arrival
1247,Burglary Alarm,CMME,10/26/2011,111026049,10/26/2011,3:08 PM,,False Alarm
1248,Ticket Sign Off,UCSD Police Department,10/26/2011,111026055,10/26/2011,4:20 PM,,Information Only
1249,Welfare Check,Lot 406,10/26/2011,111026056,10/26/2011,6:22 PM,Subject possibly sleeping,Checks OK
1250,Vehicle Burglary,la Jolla Del Sol Apartments,10/26/2011,111026058,10/22/2011‐10/26/2011,2:00 PM‐6:30 PM,"Loss $60.00, no report wanted, documentation only",Information Only
1251,Suspicious Person,Voigt Dr/Lyman Ln,10/26/2011,111026060,10/26/2011,7:11 PM,,Checks OK
1252,Burglary Alarm,Applied Physics And Mathematics,10/26/2011,111026061,10/26/2011,7:53 PM,,False Alarm
1253,Suspicious Vehicle,Lot 701,10/26/2011,111026067,10/26/2011,9:53 PM,"lights left on, unable to contact owner",Information Only
1254,Welfare Check,The Village Bldg 4,10/26/2011,111026069,10/26/2011,11:05 PM,Subject no returning phone calls,Checks OK
1255,Citizen Contact,Africa Hall,10/13/2011,111013002,10/13/2011,12:25 AM,Group outside throwing objects at window,Will Cooperate
1256,Noise Disturbance,Latin America Hall,10/13/2011,111013005,10/13/2011,12:46 AM,Loud talking,Information Only
1257,Suspicious Vehicle,Lot 020,10/13/2011,111013006,10/13/2011,12:50 AM,,Information Only
1258,Citizen Contact,Mandeville Center,10/13/2011,111013015,10/13/2011,7:15 AM,Concerned about unlocked doors,Checks OK
1259,Citizen Contact,Solis Hall,10/13/2011,111013024,10/13/2011,9:08 AM,Regarding cut bike lock,Information Only
1260,Information,Student Center Bldg A,10/13/2011,111013026,10/13/2011,9:22 AM,annoying phone calls,Information Only
1261,Noise Disturbance,Library Walk,10/13/2011,111013031,10/13/2011,10:39 AM,Loud music,Information Only
1262,Disturbance,Lot 502,10/13/2011,111013033,10/13/2011,10:52 AM,Parking dispute,Information Only
1263,Minor Injury Accident,Solis Hall,10/13/2011,2011‐1311,10/13/2011,10:56 AM,Reporting party hit by golf cart,Report Taken
1264,Citizen Contact,UCSD Police Department,10/13/2011,111013039,10/13/2011,12:17 PM,,Information Only
1265,Grand Theft,Gilman Parking Office,10/13/2011,2011‐1312,03/30/2011‐05/30/2011,8:00 AM‐5:00 PM,,Report Taken
1266,Assist Other Agency,Regents RD,10/13/2011,111013044,10/13/2011,1:57 PM,Young child locked inside vehicle,Fire Department Responded‐Checks OK
1267,Theft Of Bicycle,Unknown,10/13/2011,2011‐1313,10/13/2011,2:22 PM,,Report Taken
1268,Citizen Contact,Internal Medicine Group Bldg 4,10/13/2011,111013049,10/13/2011,3:47 PM,Concerned about continuously finding nails in tires,Information Only
1269,Medical Aid,Peterson Hall,10/13/2011,111013050,10/13/2011,4:41 PM,"Young female with viral infection, conscious and breathing, refused transportation to hospital",Advised To See Doctor
1270,Possession Of Marijuana,Marshall Apartments,10/13/2011,111013057,10/13/2011,10:06 PM,Strong marijuana smell in area,Unable To locate
1271,Grand Theft,In Front Of SIO,10/10/2011,2011‐1314,10/10/2011,7:30 AM‐9:00 AM,Loss: $1500.00,Online Report
1272,Petty Theft,MTS Or UCSD Extension,10/13/2011,2011‐1318,10/12/2011,8:00 AM‐12:30 PM,Loss: $235.00,Online Report
1273,Petty Theft,Sun God Lounge,10/13/2011,2011‐1319,10/13/2011,9:15 AM‐9:50 AM,Loss: $600.00,Online Report
1274,Welfare Check,Bonner Hall,10/18/2011,111018004,10/18/2011,12:23 AM,Suspicious person,Gone On Arrival
1275,Quiet Hours Contact,Cuzco Hall,10/18/2011,111018012,10/18/2011,1:46 AM,,Will Cooperate
1276,Suspicious Person,Glider Port,10/18/2011,111018013,10/18/2011,2:10 AM,,Field Interview
1277,Medical Aid,La Jolla Shores Dr/North Torrey Pines Rd,10/18/2011,111018016,10/18/2011,3:46 AM,"Young male says he fell down cliff, injuries unknown, requesting medics",Transported To Hospital
1278,Noise Disturbance,Sixth College Apartments,10/18/2011,111018017,10/18/2011,4:00 AM,Loud music,Unable To Locate
1279,Burglary Alarm,Groundworks Books,10/18/2011,111018021,10/18/2011,5:06 AM,,False Alarm
1280,Vandalism,Student Center Bldg A,10/18/2011,2011‐1354,10/18/2011,12:00 AM‐6:08 AM,"Graffiti, damage: $50.00",Report Taken
1281,Vandalism,RIMAC Field Tunnel,10/18/2011,2011‐1355,10/18/2011,12:00 AM‐6:34 AM,"Graffiti, damage: $50.00",Report Taken
1282,Burglary,Torrey Pines Center North,10/18/2011,2011‐1356,10/17/2011‐10/18/2011,4:30 PM‐5:00 PM,"Unknown forcibly entered construction office, loss: $1150.00",Report Taken
1283,Burglary Alarm,Mandeville Art Gallery,10/18/2011,111018037,10/18/2011,8:25 AM,,False Alarm
1284,Welfare Check,Kathmandu,10/18/2011,111018043,10/18/2011,9:13 AM,Ill female not responding to reporting party's text messages,Checks OK
1285,Disturbance,Shiley Eye Center,10/18/2011,111018049,10/18/2011,9:47 AM,Patient yelling at staff,Filed Interview
1286,Vandalism,Medical Teaching Facility,10/18/2011,2011‐1357,10/18/2011,8:43 AM,"Graffiti, damage unknown",Report Taken
1287,Fire Alarm,Preuss School,10/18/2011,111018057,10/18/2011,1:57 PM,,False Alarm
1288,Hit & Run,Pangea Parking Structure,10/18/2011,2011‐1359,10/15/2011‐10/16/2011,10:00 PM‐12:30 AM,,Report Taken
1289,Citizen Contact,Rita Atkinson Residences,10/18/2011,111018064,10/18/2011,4:13 PM,Suspicious person seen previous day in stairwell,Information Only
1290,Incomplete Wireless Call,Warren Mall,10/18/2011,111018065,10/18/2011,4:23 PM,,Checks OK
1291,Stolen Vehicle,Miramar Parking Structure,10/18/2011,2011‐1360,10/09/2011‐10/15/2011,2:00 AM‐3:00 PM,,Report Taken
1292,Hit & Run,Lot 751,10/18/2011,2011‐1361,10/18/2011,10:00 AM‐6:50 PM,,Report Taken
1293,Burglary,Sixth College Apartments,10/18/2011,111018072,10/18/2011,8:19 PM,"Property found, no burglary",Checks OK
1294,Citizen Flagdown,Price Center,10/18/2011,111018074,10/18/2011,8:45 PM,Laptop stolen,Information Only
1295,Incomplete Wireless Call,Frankfurter Hall,10/18/2011,111018078,10/18/2011,11:43 PM,,Checks OK
1296,Citizen Contact,Blake Hall,10/5/2011,111005011,10/5/2011,2:19 AM,Female sleeper,Information Only
1297,Burglary Alarm,IRPS Computer Lab,10/5/2011,111005016,10/5/2011,7:41 AM,,False Alarm
1298,Citizen Contact,VA Hospital Embankment,10/5/2011,111005020,10/5/2011,8:56 AM,,Information Only
1299,Illegal Parking,Internal medicine Group Bldg 1,10/5/2011,111005027,10/5/2011,9:33 AM,,Referred To Other Agency
1300,Welfare Check,Tioga Hall,10/5/2011,111005034,10/5/2011,11:21 AM,Person on roof,Checks OK
1301,Smoke Check,Biomedical Sciences Bldg,10/5/2011,111005036,10/5/2011,11:53 AM,"Strong burning odor, no sign of smoke or fire",Referred To Other Agency
1302,Bicyclist Stop,Mandeville Ln/Gilman Dr,10/5/2011,111005042,10/5/2011,12:54 PM,,Verbal Warning Issued
1303,Bicyclist Stop,Gilman Dr/Eucalyptus Grove Ln,10/5/2011,111005043,10/5/2011,12:57 PM,,Verbal Warning Issued
1304,Medical Aid,Clinical Research Facility,10/5/2011,111005047,10/5/2011,1:10 AM,"Disregard call, will call back if needed after doctor evaluation",Information Only
1305,Skateboard Stop,Canyonview Pool,10/5/2011,111005048,10/5/2011,1:44 PM,,Verbal Warning Issued
1306,Bicyclist Stop,Lot 510,10/5/2011,111005049,10/5/2011,1:51 PM,,Verbal Warning Issued
1307,Shoplifting,Bookstore,10/5/2011,2011‐1275,9/26/2011,4:30 PM,Loss: $223.00,Report Taken
1308,Fire Alarm,Center For Magnetic Recording Research,10/5/2011,111005054,10/5/2011,5:32 PM,"Wet smoke detector, maintenance will handle",False Alarm
1309,Fire Alarm,Tamarack Apartments,10/5/2011,111005055,10/5/2011,5:37 PM,Wet pull station on roof,False Alarm
1310,Suspicious Person,Lot 017,10/5/2011,111005056,10/5/2011,5:53 PM,,Checks OK
1311,Recovered Stolen Vehicle,Lot 208,10/5/2011,2011‐1276,10/5/2011,6:45 PM,,Report Taken
1312,Alcohol Contact,Marshall Apartments West,10/15/2011,111015002,10/15/2011,12:00 AM,,Field Interview
1313,Assist Other Agency,Pacific Beach,10/15/2011,2011‐1327,10/15/2011,12:10 AM,Transport intoxicated student back to campus,Information Only
1314,Citizen Contact,Marshall Res Halls,10/15/2011,111015004,10/15/2011,12:10 AM,Lit candles inside apartment,Will Cooperate
1315,Incomplete Wireless Call,The Village Bldg 1,10/15/2011,111015008,10/15/2011,12:30 AM,,Checks OK
1316,Burglary Alarm,Faculty Club,10/15/2011,111015010,10/15/2011,12:41 AM,,False Alarm
1317,Noise Disturbance,Tioga Hall,10/15/2011,111015011,10/15/2011,12:47 AM,Loud music and yelling,Gone On Arrival
1318,Suspicious Vehicle,Lot 113,10/15/2011,111015015,10/15/2011,1:12 AM,,Checks OK
1319,Disturbance,Black Hall,10/15/2011,111015016,10/15/2011,1:19 AM,Loud party,Will Cooperate
1320,Alcohol Contact,Earth Hall North,10/15/2011,111015017,10/15/2011,1:30 AM,,Field Interview
1321,Noise Disturbance,Goldberg Hall,10/15/2011,111015018,10/15/2011,1:33 AM,,Will Cooperate
1322,Noise Disturbance,Marshall Res Halls,10/15/2011,111015019,10/15/2011,1:42 AM,,Field Interview
1323,Noise Disturbance,Black Hall,10/15/2011,111015020,10/15/2011,1:43 AM,Group outside drinking and talking loud,Field Interview
1324,Welfare Check,Revelle Apartments,10/15/2011,111015022,10/15/2011,1:47 AM,"Subject's foot stuck in door, bleeding, conscious and breathing, refused medics",Information Only
1325,Quiet Hours Contact,Oceania Hall,10/15/2011,111015023,10/15/2011,1:49 AM,,Information Only
1326,Drunk Driving‐No Injuries,Pangea Parking Structure,10/15/2011,2011‐1328,10/15/2011,2:32 AM,,Closed By Adult Arrest
1327,Quiet Hours Contact,Village East 5,10/15/2011,111015033,10/15/2011,3:48 AM,,Will Cooperate
1328,Disturbance,Village Place And Market,10/15/2011,111015034,10/15/2011,3:54 AM,Disorderly Conduct: Alcohol,Closed By Adult Arrest
1329,Disturbance,Sixth College Apartments,10/15/2011,111015035,10/15/2011,4:23 AM,Loud party,Will Cooperate
1330,Incomplete Wireless Call,Regents Rd,10/15/2011,111015044,10/15/2011,9:33 AM,,Checks OK
1331,Burglary Alarm,Engineering Bldg Unit 3A,10/15/2011,111015058,10/15/2011,12:07 PM,,False Alarm
1332,Tampering With Vehicle,Pangea Parking Structure,10/15/2011,111015060,10/15/2011,12:20 PM,Motorcycle found‐friend moved it,Information Only
1333,Citizen Contact,City Bus,10/15/2011,2011‐1331,10/14/2011,4:30 PM,Possible terrorist threats made,Report Taken
1334,Suspicious Person,Sanford Consortium,10/15/2011,111015069,10/15/2011,7:11 PM,Inside construction site,Cancelled After Dispatch
1335,Alcohol Contact,The Village Bldg 1,10/15/2011,111015076,10/15/2011,9:32 PM,,Information Only
