uuid,name,number
"55f6c851-691e-35da-8cae-1ab3fe79b27a","Microeconomics I",701
"15ef6865-04df-356b-9bf3-de48db45cf7c","Writing and Learning",701
"f22e76ca-fddc-3568-b341-9f53f5633712","Aramaic I",701
"084cb3a4-4c78-3e4b-8c71-0568d91147a4","Financial Reporting I",701
"5a238b34-fc77-3449-8c0c-21b757a8c720","Construction of Compilers",701
"198de8d4-e2e9-394f-87c1-4ea3e4428cc3","Introduction to Educational Policy Studies",701
"959760b6-16a5-3ebc-bd9f-926eefc7a77c","Professional Responsibility",701
"64ed0dfa-4e04-3720-b705-92fb73edeb21","Advanced Taxonomy",701
"341c1321-f72a-3fce-8dd9-2f99884fef5f","Doctoral Level-Piano",701
"3f03f27a-ffce-3257-b8f1-c0ec5670df7b","Advanced Genetics",701
"51580d4e-f170-3a87-af98-7273e753046e","Proseminar in Experimental Psychology",701
"56e1a4b0-b043-3188-8aea-c31ba633c578","Introduction to Higher and Post-Secondary Education",701
"4e8690a9-e21b-3680-aa47-7ecaad9ed2c7","History in a Global Perspective",701
"8eea8fce-f143-342e-aa6a-5dee0bd6d982","Seminar in Biomedical Engineering",701
"a852ca79-cc77-31e7-8b44-cc7db18ffddf","Graduate Cooperative Education Program",702
"f2a5d974-087c-333e-a26e-40ebfa20ecfc","Financial Reporting II",702
"1718ae87-683a-3380-8a4b-096936904406","International Political Economy",702
"51d94e71-c2b4-35ca-8367-d810d2595bb6","Introduction to Educational Leadership",702
"73f07b3f-4edb-3041-93f0-addcda5aa0ec","Quality of Health Care: Evaluation and Assurance",703
"1eaa23ee-63da-3215-b955-0549a9ccf26f","Language and Learning Disorders of Children",703
"0a020520-bf69-3a8f-8759-ad36ff0c89a4","Mathematical Economics I",703
"29621c23-a30f-3f6f-b237-89be87240255","Doctoral Level-Organ",703
"3ad0d57a-28f7-346e-8dc6-d19e268b8beb","Proseminar in Social Psychology",703
"5861daf5-b245-3240-8b1e-30dc5ae74384","Methods of Applied Mathematics 1",703
"9d4a9c62-0ed6-3335-a6c0-b3d00e32ccbd","Carcinogenesis and Tumor Cell Biology",703
"f6ff30d8-68d1-385f-a804-8011f871e7be","Foundations in Russian Romanticism",703
"dfe46db9-efa8-3351-9a2f-cd76a41d6a36","History and Theory",703
"60b398e3-15d1-325a-a910-e82b85aeaf8e","Clinical Internship IV",703
"a3261000-9972-3408-a35d-5cec4e9d879e","Curriculum Planning",704
"dadcdff4-609f-3ec0-9c7c-1fc6018ae28e","Econometrics I",704
"613a6abb-9201-30bf-b617-9a5f9c25236c","Leadership in Advanced Practice Nursing I",704
"d2b98338-4128-347d-81f0-13b70a3b78d0","Data to Decisions",704
"0bb724a6-e901-33b8-80e1-86cf6a132fb4","Chemical Biology",704
"cd95bf41-0812-3707-a192-cbda3069f689","Managing Behavior in Organizations",704
"beaf9a56-6a61-32e8-8130-d6830e592ba4","Proseminar in Clinical Psychology",704
"f37aef12-5bbe-37a6-bef7-7578d9dce17a","Comprehensive Human Biochemistry",704
"836ed4e1-a900-3f19-8d5b-ce8f1e4fa8bc","Doctoral Level-Voice",705
"d3f4a3d5-0d28-38c3-9a6b-fd9862e91a50","Human Resource Management",705
"f77d3f00-0506-382f-99d4-663ed09be488","Consumer Behavior",705
"6dfec7f7-788f-3fd1-b309-f9b7dd03d1a4","Topics in Global History",705
"211274c5-34aa-303d-ab59-9c6c1a2552ea","Econometrics III",706
"e7bec833-806e-3a19-a485-b9c555c6c495","Nursing Research",706
"d6f0e6d5-3377-386b-aae7-cacd16d21c72","Special Topics in Composition Theory",706
"faa82ec1-53b5-33ab-bcba-722d831637d0","Advanced Financial Reporting",706
"8f64ef61-083a-3ebb-aa44-ad8343bc397f","Leading and Working in Teams",706
"6684b085-a098-355d-8aa2-e7aed725d72c","Proseminar in Developmental Psychology",706
"a7baa34f-58cc-3923-9651-7f74a9445dd3","Integrated Cardiovascular System",706
"be714e52-591e-38c7-b48c-285fd39360da","Swallowing Disorders",707
"30c601ef-a036-3a15-8081-222af4e287e0","Mobile and Wireless Networking",707
"30465b37-c7d8-3cfe-b771-478563cb625b","Doctoral Level-Flute",707
"d5348126-7c39-3807-9df8-b34d094acf87","Proseminar in Biological Psychology (Perception/Biology of Brain & Behavior)",707
"f875869e-570a-32b3-b8f4-3eb88d2c7a9b","Fluency and Phonological Disorders",708
"f4d9da56-51f6-3ce2-be4c-99fd518aa9a1","19th Century German Literature",708
"219dd0d7-82ef-3ce5-97a1-17f8d8c1305d","Economic Statistics and Econometrics I",709
"9bcfc199-d9fb-3fe5-9a51-16237340013d","Doctoral Level-Oboe",709
"3c3e968a-fb1d-3422-bc1f-73260bc31125","Mathematical Statistics",709
"84aee85b-eaad-3425-8a42-8cf3d1ef58e7","Integrated Renal System",709
"a8890cb7-bf36-35af-bf4e-fbe8bbe74993","Translational and Outcomes Research in Health and Health Care",709
"12ac232d-3778-376a-81e0-23313ece76a6","Seminar in Research in Educational Psychology I",709
"2bff6dd4-7485-36fe-bbe1-1b05c1dab1e7","Agroecology Seminar",710
"2e090dda-cbda-3754-bb05-4f3581b00da7","Ethics, Integrity and Society",710
"246be55a-7b59-3723-95fa-4e5e45753bb0","Advanced Chemical Engineering Thermodynamics",710
"12c3729b-e855-3452-a8d2-c9c2ca7c208f","Managerial Accounting",710
"a251c449-a383-3667-b062-3ea926f1e791","Cell Structure and Function",710
"aecc90cf-2205-34f8-9715-37ce4ac75527","Theories of Landscape Change",710
"3d7a3597-650f-339f-95c0-d96041cd2927","Research and Assessment for Information Professionals",710
"81304143-10f3-39c6-87a8-d72538a44cdd","Advances in Medical Magnetic Resonance",710
"87980ff6-2432-3c2e-97c3-083bbfb67beb","Marketing Research",710
"23904578-08a9-3930-bd21-ecbbed52085f","Operations Research I",710
"eb56fcf4-a176-3164-ac50-85296907fbe3","Real Estate Finance",710
"b5f2dc22-693d-3d07-a64a-44e8a8b3ac82","Introduction to Intercollegiate Athletics Administration",710
"b119fa17-1eda-351d-a9a9-3b513abdecf6","The Healer's Art",711
"c013e68a-3a95-39b6-b1a3-6b3c5516174d","Economic Theory-Microeconomics Sequence",711
"2144ebab-1b5f-3562-bd69-09b8b850a5f9","Research Methods in Applied Linguistics",711
"bf7163ca-493f-37b5-bb0e-8e4e797af0f9","Doctoral Level-Clarinet",711
"0be92972-f87e-33d4-9b29-1c80a6d238d5","Human Behavior and the Environment",711
"8437fcff-33fd-3d89-81c3-8f17ee8c655d","Theoretical Physics-Dynamics",711
"39dee6db-befd-3dea-a278-12348790f848","Current Topics in Psychology",711
"bab5a27a-7b7f-36c8-aaf7-604144a11bdd","Research Methods for Pharmaceutical Outcomes and Policy Research",711
"03c89704-1d6e-3e7a-88f4-2ad4fc486d89","Current Topics in Educational Psychology",711
"1c15a658-0880-3a11-900c-2e2d7df139b3","Planning for Food Systems and Marketplaces",711
"dd528746-477f-38f5-ab29-bc190789f0ac","Contracts I",711
"34eb3412-53f6-3fff-bdbb-c159ef755745","Introduction to Curriculum and Instruction: Research and resources",712
"e87adbb2-5997-3155-85a0-084ceb4b98f3","Introduction to Clinical Methods",712
"206f0eff-aff1-3d91-979a-fccf623db792","Economic Theory-Macroeconomics Sequence",712
"d7b6a38a-612a-3f63-8ef9-94c9eeaab9d6","Solid State Power Conversion",712
"d6972550-126e-3aa2-8655-adfbccba023c","General Circulation of the Atmosphere",712
"df298514-af85-36fc-8733-6e9b6df5e6ea","Psychopathology for Social Work Practice in Mental Health",712
"c7ec7a8d-33d1-3656-a408-ae4c4305612e","Integrating Medicine and Public Health",712
"2c5c5c6e-9e5a-3fce-8ae4-82b2f23a0789","Real Estate Law",712
"5a98ce25-894f-32b5-a039-438eab6c372e","Foundations in Infant, Early Childhood and Family Mental Health: Dev, Screening, Assessment and Diag",712
"af5ac6da-7c40-3289-bc50-9c759840297b","Studies in Environment and Health",713
"d2b37599-923f-3406-bd2c-6555991836be","Doctoral Level-Saxophone",713
"a2b9bfd9-c065-3c66-8ffe-5251f62d192f","Pharmaceuticl Marketing and Policy",713
"d3b9fb5b-9b5b-33dd-a9fd-f11b873320f3","Seminar in Reflective Practices and Mindfulness in Infant, Early Childhood & Family Mental Health I",713
"d16b343a-625d-3e09-a5bb-0cc58feaf05d","Neural Basis of Normal and Pathological Movement",713
"0d0d3129-3afb-316b-bb65-df23dbe6f936","Practicum in Genetics Counseling",713
"0116084b-a3b9-38a7-8b5f-f5a43352bdea","School Methods and Procedures in Speech-Language Pathology",714
"7f74f41f-f676-31d2-91ac-0b3d3bcc2f1c","Methods of Computational Mathematics I",714
"ef304548-f407-3ce6-849b-ae28fd0b9dcb","Organometallic Chemistry of the Transition Elements",714
"0db754aa-3d38-3877-994a-11985eec193f","Civil Procedure I",714
"487825fa-5ed7-3c65-8cfd-ebf5a17dcd3a","Consultation in Infant, Early Childhood and Family Mental Health: Advanced Clinical Practice I",714
"929372e5-cb1e-3600-9aaa-4b5638572fef","Econometric Methods",715
"7dbd3015-4cb7-3533-af76-a27fc92fcca3","Doctoral Level-Bassoon",715
"c5ae981b-87e2-37f0-9f30-1416af285df7","Statistical Mechanics",715
"820fbdcd-ad17-3c59-b479-03c167b72206","Integrated Respiratory System",715
"4675754e-134b-373d-b912-0a279eafab57","Techniques of Real Estate Valuation",715
"e996fc13-7843-344f-8e15-6000a47e7d25","Governance and Administration of Colleges and Universities",715
"400d6987-2da4-3b11-8ccd-6cedb0d265aa","Reform and Change in Curriculum and Instruction",716
"518d603a-28c3-33c4-a668-c70cf73a10db","Water Resources Management Practicum Planning Seminar I",717
"683a3948-9700-35ea-acfa-be620a74abd6","Linear Systems",717
"0f4e8309-96ed-378d-8a52-7663ab02e19c","Professional Seminar and Capstone I",717
"df71223f-f988-3246-9232-75ab3a2b8996","Doctoral Level-Horn",717
"aac27924-3cf0-34a3-823c-a577eb192aae","Principles of Population Medicine and Epidemiology",717
"b42d927f-6845-38be-ac5a-c4c50660f961","Advanced Polymer Processing",717
"bb43d3c7-f087-3a0f-aaff-387fc5365394","Introduction to Narrative Inquiry",718
"ad6bd002-c15a-3538-a558-762f67e3168f","Topics in Applied Econometrics",718
"969b83cf-8311-3499-b9d2-a0962aab5dcf","Principles of Global Health Care Systems",718
"2641bd3f-d311-3438-a74b-ed771e778225","Modeling and Simulation in Polymer Processing",718
"16344173-1e66-39e0-b544-1c84a3c68d64","Introduction to Qualitative Research",719
"f223922e-03a1-30c4-9a3c-9a62e2e9de90","Doctoral Level-Trumpet",719
"f832623e-9471-307c-a5b2-ab389511db17","Agroecology Field Study",720
"bffce574-3bbc-32a5-bad6-2bfac7699cd2","Introduction to Communication Theory and Research",720
"7a37f561-d582-3e0b-87c7-e316c8034b6f","Critical Inquiry into Landscape Design Expression",720
"61d4ec57-34c7-3ef8-b340-3fa55d5daa8b","Advanced Immunology: Critical Thinking",720
"ea296a01-3447-3ed7-bd24-834d3fdb0047","Proseminar: Historiography and Methods",720
"7f18a82e-3843-31a0-ba1a-b0d8d28910cc","Special Topics in Gender and Women's Studies",720
"e82b4ae8-5919-370c-8301-cc2b53855638","Child Development",720
"aae04976-c5be-359c-97cd-9b7088cd4f75","Urban Economics",720
"b1b52abb-e2d1-379a-97dd-43b9fbd4bc27","Global Studies Seminar",720
"33c66bd1-9d15-33f8-b6a4-ff22809fe04e","Doctoral Level-Trombone",721
"824bd074-39d6-32b0-9743-59044dbb6e34","Methods of Planning Analysis",721
"f53c00cc-a057-3c45-a10b-6fff9d471ed0","Theoretical Physics-Electrodynamics",721
"32a17cba-3322-30db-a531-83fa7842d9b0","A First Course in Real Analysis",721
"e0a1a5ee-43f7-39c2-9247-91db36ea3bac","Molecular and Medical Genetics",721
"26365470-5696-3c7a-987a-15a3c2387d1d","Computer-Based Data Management",722
"8a94c545-a768-34bf-b27d-ffa22cde59aa","Advanced Practice Nursing Theory: Adults and Older Adults",722
"7cdc9442-d523-3179-ab85-0cbe57f24552","Clinical Anatomy and Radiology",722
"ef4c965a-5736-3f89-9e22-93192537cf37","Entrepreneurial Management",722
"082a90d4-6c1b-3f0e-97e5-ed36c8015360","College and University Libraries",722
"8f884735-b18b-3757-ab9d-8679a47067c3","Logistics Management",722
"c36c8d01-d51e-3757-a8c7-6c7548f08412","Dynamic Programming and Associated Topics",723
"7db12df9-e931-3a40-9e7f-86f84af4336a","Business Strategy",723
"3ae20bf6-a397-3b79-ba8d-d821aa136273","Legal Research and Writing",723
"02efaef7-bc9b-34c6-ba68-b351ebaac344","Research and Administrative Issues in Taxation",724
"ed293aaf-88f9-347c-aacc-10c0782dfd45","Groundwater Flow Modeling",724
"80874ee3-e4f5-3f59-be52-3c04a708098d","Practicum in Teaching Undergraduate Linguistics",724
"d6da695b-f875-3c69-b56e-cc8783b4dbc3","Theory and Issues in Human Development",725
"4da15849-7e53-317e-aef1-f2a538762a9b","Plasma Kinetic Theory and Radiation Processes",725
"19d550d3-4993-3ff4-b517-748c70d80901","Corporation Finance Theory and Practice",725
"c6ed09b1-6c96-36c9-a33c-73bd225f42de","Doctoral Level Tuba",725
"184415f3-e6c2-39c7-ab8d-4dc5a6da128c","Marketing Channels",725
"83401d3f-de7f-34b3-963e-d27832cfc2df","Research Methods and Procedures in Educational Administration",725
"63239cad-1109-3c20-9da4-97aa09fb4d89","Seminar in East Asian History",725
"a99470fb-87a9-33ab-9076-a15d5e3c4788","Nonlinear Optimization I",726
"376d9ae8-0b87-30a7-a85c-f63b385bb030","Foundations for APN Clinical Practice I",726
"0a390930-6411-3fb3-b1bd-f84bb8032540","Medical Technology and the Body",726
"8fffea7e-567c-30dd-9b60-58100363721a","Graduate Intaglio Printmaking I",726
"f0d815d1-144b-3026-8a2e-1f1d42d9b63a","Seminar in Supply Chain Management",726
"9e46e58a-0bfa-3d1e-9f6a-39381ffc7832","Data-Based Decision-Making for Educational Leadership",726
"b1017107-c27f-3805-ac37-5351b9cf153b","Introduction to Substantive Criminal Law",726
"2200a497-431d-3df3-92dc-b3436607a8c6","Convex Analysis",727
"ed0dea9f-4510-3043-83c8-af44d360f9ff","Doctoral Level Percussion",727
"f2354f83-c641-32ba-9f57-48566e500863","Topics in Applied Linguistics",727
"653b73fc-8d00-3a56-b175-396569f82c46","Graduate Seminar",728
"b4ef18d0-4454-3665-a898-fe7ad5ec061d","Advanced Practice Clinical Application and Role Development I",728
"6841f5ee-7d67-3222-af59-c78b6fd87c74","Bargaining, Negotiating and Dispute Settlement for Managers",728
"8293286b-ebd4-31c1-9474-6fc50c1dab2f","Theory of Information Processing and Transmission",729
"495e89a9-c90a-34be-86f7-f61f07c15478","Physician Assistant Preceptorship: Surgery",729
"aaf38483-9910-3042-9c4a-9d26e1ad4e22","Advanced Topics",729
"5d1b2df1-5753-3d9c-8efd-b3c53fcd26e7","Modern Probability Theory and Stochastic Processes",730
"b341296f-e1bc-34ff-88ef-a346df0be0fa","Intermediate Social Psychology: The Individual and Society",730
"c8d0bd83-5b23-38c6-b304-e72426007e97","Proseminar in Latin American History",730
"1aa88c07-5576-3afa-bbe8-981b5f176ce5","Federal Law and Indian Tribes",730
"04a557cc-9432-3bee-ade6-93e23e80f1b7","Seminar",731
"9c8e4aac-b32f-318a-8987-0968a3948f10","Advanced Clinical Genetics Concepts",731
"c1d4ae5c-9227-3381-8c28-97a7f394bb6e","Doctoral Level-Violin",731
"84b69e1b-80e2-3265-99fe-9f5701bd9849","Quantum Mechanics",731
"ca464e8c-24eb-3ecb-a32e-9be155924a01","Constitutional Law I",731
"db508538-c339-3fa5-99aa-53ebe34b5fef","Foundations of Science Education",732
"c6e3a3a5-45a4-3079-841d-61b61a1cb770","Doctoral Level Conducting",732
"f7cbb57f-79c0-390d-90f8-fb1d3d8146a0","Strategic Information Services",732
"443c95d7-60c9-36f5-b945-920f9780ce45","Economics for Managers",732
"24cdc233-5d89-352e-9db1-01a9efe2af49","Advanced Theatre History 1700 to Present",732
"b0aae80d-359c-3637-8f02-fd11e522d1b8","Real Estate Transactions I",732
"047f628c-9a15-3f5f-85d9-96d62ec68cde","Doctoral Level-Viola",733
"e981b2e2-880f-3919-9f0d-2fc01115b226","Theory of Probability I",733
"005123fb-4f4d-3b2a-892c-33bbe79964f1","Graduate Studies in Medical Ethics",734
"ff7b6a6b-e69c-300f-8175-15a72b4a8c06","Venture Creation",734
"5a4ad414-be44-3557-ae2a-6e4e9b2ce24d","Kinetics and Catalysis",735
"b2250d43-2a55-3743-93ac-b450674f1c19","Observational Cosmology",735
"9f5c37ab-b1db-3abf-b397-16bd41775c23","Introduction to Applied Security Analysis",735
"84c78f84-f14a-360f-986a-5f0ba6f6361d","Doctoral Level-Cello",735
"3450c06b-67ca-3459-aee7-ffdc00c45b95","Brand Strategy",735
"77fd3146-55c5-33e6-bdb5-57214a5a5b07","Particle Physics",735
"16cb92e6-67af-375a-a9d0-cae4cf22b2c2","Stochastic Analysis",735
"44eba3b8-28d1-339a-b3cd-7383c73552a2","Leadership for Equity and Diversity",735
"c7bba36e-e97e-367f-b4ef-1dbb225190b2","Advanced Operating Systems",736
"889987da-d85b-376e-a337-e8bf43c65b92","Administration of Student Services in Higher Education",736
"3673b8f6-99c5-309c-ab21-3f8e843c6341","Secured Transactions",736
"a78815a1-6571-325e-b193-45b3c0df16a5","Contemporary Professional Issues in Genetics Counseling",737
"a995be20-b27e-3fcd-88cf-18fbf73ee2e8","Physician Assistant Preceptorship: Family Medicine",739
"cd8c7c9d-bf75-3577-860c-3b7eec5aa973","Distributed Systems",739
"8c64802a-8725-3ac4-9d99-9f07bdf3e182","Religion and the Constitution",739
"2d0e7d93-3303-333a-9aad-cf2bf03c5547","Literature Search Strategies and Analysis in Clinical Genetics",739
"a9c8eeb6-4f5c-3080-af33-74361a8728eb","Mechanisms of Microbial Pathogenesis",740
"0b4a8720-ce95-3270-88f7-827298ecbcc5","Electromagnetic Theory",740
"6a99c6f0-ec31-31a8-a571-87176aa3cc83","Micropaleontology I",740
"b021e080-7f6a-3c70-a3cb-6282cab4f675","Voice Training",740
"03147e97-a8d5-3eef-9fe9-d76a65ff9b7c","Real Estate Equity Investment",740
"6e4bc36c-0721-3a38-8ae1-2bfd050b9595","Constitutional Law II",740
"702b3cf2-8153-36c4-b848-64d2389de3a3","Acute Pharmaceutical Care Clerkship",740
"e92b2a70-21f0-3c84-bd78-2512cd068656","Advanced Practice Nursing Theory: Family Process & Child Development",741
"7c090876-9ed8-30f1-8b91-30c31b3dd3e6","Interventions with Children, Youth, and Families",741
"8451e525-b87b-3473-8d86-8b2b420e61fe","Abstract Algebra",741
"a54d6929-d896-3b0f-bfc3-a5c817b055f1","Social, Emotional, and Behavioral Assessment",741
"8d9c80bc-371a-3f45-a1fc-dd2ab9296a5e","Introduction to Planning",741
"a6e6daa2-abf3-3bb8-ac2f-05fd1f50b3fc","Business Organizations II: Publicly Held Corporations",741
"b0c36bfd-7242-327c-b364-b4dddd664688","Ambulatory Pharmaceutical Care Clerkship",741
"a073117d-9b0d-39f5-be5d-f6d5875308bc","Seicento E L Arcadia",741
"d7df7ac3-051c-39f2-a6dc-dac6f2662bcb","Clinical Ophthalmology Rotation",741
"14dbb393-e64c-3887-9381-a3ac57fe59f2","Interviewing and Counseling for the Genetic Counseling I",741
"5752067d-5b32-329d-9626-10839626c344","Doctoral Level Private Instruction in Accompanying",742
"aa45e3eb-2c32-36be-8dce-383b92bffda0","Assessing and Treating Children and Adolescents",742
"edb02e85-ad0f-38e2-8175-810d4b49d404","Graduate Stage Movement",742
"3cd1c571-02f9-3c40-919d-6e889f14817a","Assessment and Intervention for Academic Skill Problems",742
"7670ee15-8e02-3100-aec4-bf5eb39078d6","Taxation I",742
"7c2bb531-cb00-37b2-832b-7b607f3a1688","Pentateuchal Narratives",743
"da98bf73-be18-362c-a983-c4f0fc9f7dc9","Negotiations",743
"9e5fa246-bccc-3503-88b5-19da8f85ca05","Advanced Anesthesiology/Critical Care Medicine",743
"bf0956c3-f8ca-3a45-9557-348edbd7f6c6","Perspectives in Multicultural Education",744
"f7833b79-8f2b-360a-a05a-3f5425650ccd","Administrative Law",744
"de68cdd2-2682-34cd-ba29-e23620c37ca4","Applications of Biochemical Genetics for Genetic Counselors",744
"2710fe9d-be1f-3901-bdc6-e29fdc8cf4af","Multinational Business Finance",745
"22cd275e-e448-3051-9bce-4729a5d375d7","Advanced Methods in Structural Dynamics",745
"684eee71-f6f2-34f3-8ddd-0299554b1beb","Labor Relations Law",745
"a126489f-800d-3994-ad51-4c8d54e07768","The Adult Learner: Implications for Curriculum and Instruction",746
"951edb49-8cb6-335a-9fb1-d4436e027fc5","Interdisciplinary Care of Children with Special Health Care Needs",746
"8ecb916c-dc8e-3da1-a6f9-a8aebf5e9df2","Dynamics of Controlled Systems",746
"27795285-df08-32a1-9c7c-3e856cb9c7bb","Frontiers in Agricultural Economics 1",746
"45c80a5b-d44b-3aa2-95d3-cab419828be1","Doctoral Level Composition",747
"d8469285-960b-3bc3-aefd-7d801a3f76be","Lie Algebras",747
"011522e4-1c82-31d9-b3fd-4b557f4fc2d1","Advanced Computer Control of Machines and Processes",747
"e6771ffc-ecc0-3164-8c61-1b52212198d1","Algebraic Number Theory",748
"d702fcec-20cf-341c-a320-727cab443e56","Antitrust",748
"d96c81fc-88e2-32fd-81d3-2af2e1b690e3","Dentistry and Oral Surgery Rotation",748
"70793078-3dd7-3c52-901a-c6343b265871","Coherent Generation and Particle Beams",749
"7ef4b3ba-ecb4-378c-ae98-016ffb46743c","Physician Assistant Preceptorship: Internal Medicine",749
"44ba7a07-97f3-3ab0-bf9a-d3cd4acce69f","Problems in Comparative Literatures and Cultures",750
"c3d4fdf4-b579-3383-8e59-6c411e0564b6","Labor Economics",750
"a1003374-d95d-3d58-9b78-cfc6bf65f78d","Mergers and Acquisitions",750
"682dbb31-40ff-3f30-aa08-c1cb51d135fa","Research Methods in Sociology",750
"3a4f5664-7b52-34b1-aa3d-c13e09193a3c","Graduate Acting",750
"fe51c517-6e7c-3922-a972-3c6ace95fd11","Commercial Property Development",750
"cc772d23-0eab-309b-bc2d-7884aae18830","Advanced Practice Nursing Theory: Psychiatric Mental Health",751
"0852939b-3ea5-3c65-919f-ecb0da4d5054","Seminar: Brazilian Literature",751
"cec2d461-5820-31ab-a010-a660944ef1be","Database Design for Libraries and Information Agencies",751
"98c56f83-4713-353a-b7b5-a5612b5d1262","Introductory Topology I",751
"c57f5cef-7d3e-30b4-812b-acd2fa6d12dc","Foundations of Medicine 1",751
"20912288-102e-3514-8a91-a4a607abbd66","Service Operations Management",751
"27eca61b-eaa4-3b5b-81cc-b6160d77c61f","Advanced Computer Architecture I",752
"736ddccc-6609-38d6-8b8e-6ded36965d63","Advanced Materials Science: Phase Transformations",752
"d2156dd6-485a-3d81-aa36-1f7e13c20daf","Measurement and Questionnaires for Survey Research",752
